date,value,cash,positions,regime,model,num_positions,ret,cummax,window
2022-03-01,1076949.4915099998,768443.4915099998,308506.0,sideways,5d_10%,1,-0.01085192118823275,1198413.5459499997,2022 Bear
2022-03-02,1107648.4915099998,768443.4915099998,339205.0,sideways,5d_10%,1,0.02850551510726529,1198413.5459499997,2022 Bear
2022-03-03,1108027.4915099998,768443.4915099998,339584.00000000006,sideways,5d_10%,1,0.0003421663126028651,1198413.5459499997,2022 Bear
2022-03-04,1083146.98421,538523.9842099999,544623.0,sideways,5d_10%,3,-0.022454774354103146,1198413.5459499997,2022 Bear
2022-03-07,1075299.2716799998,595049.2716799999,480250.0,bear,5d_10%,3,-0.0072452886306321185,1198413.5459499997,2022 Bear
2022-03-08,1081294.4077299999,836621.4077299999,244673.0,severe_bear,5d_10%,2,0.0055753186186331405,1198413.5459499997,2022 Bear
2022-03-09,1086435.4077299999,836621.4077299999,249814.0,severe_bear,5d_10%,2,0.004754486810666814,1198413.5459499997,2022 Bear
2022-03-10,1091553.4077299999,836621.4077299999,254932.0,severe_bear,5d_10%,2,0.004710818483625756,1198413.5459499997,2022 Bear
2022-03-11,1064682.4495299999,917866.4495299999,146816.0,severe_bear,5d_10%,1,-0.024617172196714554,1198413.5459499997,2022 Bear
2022-03-14,1079334.4495299999,917866.4495299999,161468.0,severe_bear,5d_10%,1,0.013761849842145901,1198413.5459499997,2022 Bear
2022-03-15,1095466.4495299999,917866.4495299999,177600.0,severe_bear,5d_10%,1,0.014946247668667256,1198413.5459499997,2022 Bear
2022-03-16,1113226.4495299999,917866.4495299999,195360.0,severe_bear,5d_10%,1,0.01621227195741115,1198413.5459499997,2022 Bear
2022-03-17,1122846.4495299999,917866.4495299999,204980.0,severe_bear,5d_10%,1,0.008641548181020697,1198413.5459499997,2022 Bear
2022-03-18,1124693.48953,1124693.48953,0.0,severe_bear,5d_10%,0,0.0016449622303862377,1198413.5459499997,2022 Bear
2022-03-21,1109156.4421299999,955976.4421299999,153180.0,severe_bear,5d_10%,1,-0.01381447260488089,1198413.5459499997,2022 Bear
2022-03-22,1115761.41055,1115761.41055,0.0,severe_bear,5d_10%,0,0.005954947534106303,1198413.5459499997,2022 Bear
2022-03-23,1115761.41055,1115761.41055,0.0,severe_bear,5d_10%,0,0.0,1198413.5459499997,2022 Bear
2022-03-24,1115761.41055,1115761.41055,0.0,severe_bear,5d_10%,0,0.0,1198413.5459499997,2022 Bear
2022-03-25,1115761.41055,1115761.41055,0.0,severe_bear,5d_10%,0,0.0,1198413.5459499997,2022 Bear
2022-03-28,1115761.41055,1115761.41055,0.0,severe_bear,5d_10%,0,0.0,1198413.5459499997,2022 Bear
2022-03-29,1115761.41055,1115761.41055,0.0,severe_bear,5d_10%,0,0.0,1198413.5459499997,2022 Bear
2022-03-30,1115761.41055,1115761.41055,0.0,severe_bear,5d_10%,0,0.0,1198413.5459499997,2022 Bear
2022-03-31,1115761.41055,1115761.41055,0.0,severe_bear,5d_10%,0,0.0,1198413.5459499997,2022 Bear
2022-04-01,1084796.67755,780916.6775499999,303880.0,bear,5d_10%,1,-0.02775210964209307,1198413.5459499997,2022 Bear
2022-04-06,1115024.17275,547918.1727499999,567106.0,sideways,5d_10%,2,0.027864664250510485,1198413.5459499997,2022 Bear
2022-04-07,1153698.17275,547918.1727499999,605780.0,severe_bear,5d_10%,2,0.03468444984884744,1198413.5459499997,2022 Bear
2022-04-08,1214418.17275,547918.1727499999,666500.0,severe_bear,5d_10%,2,0.05263074990858785,1214418.17275,2022 Bear
2022-04-11,1200196.17275,547918.1727499999,652278.0,severe_bear,5d_10%,2,-0.011710957822538948,1214418.17275,2022 Bear
2022-04-12,1134563.73675,875347.7367499999,259215.99999999997,severe_bear,5d_10%,1,-0.05468475695070496,1214418.17275,2022 Bear
2022-04-13,1149301.7303499999,1149301.7303499999,0.0,severe_bear,5d_10%,0,0.012990009395344781,1214418.17275,2022 Bear
2022-04-14,1149301.7303499999,1149301.7303499999,0.0,severe_bear,5d_10%,0,0.0,1214418.17275,2022 Bear
2022-04-15,1149301.7303499999,1149301.7303499999,0.0,severe_bear,5d_10%,0,0.0,1214418.17275,2022 Bear
2022-04-18,1149301.7303499999,1149301.7303499999,0.0,severe_bear,5d_10%,0,0.0,1214418.17275,2022 Bear
2022-04-19,1149301.7303499999,1149301.7303499999,0.0,severe_bear,5d_10%,0,0.0,1214418.17275,2022 Bear
2022-04-20,1167954.27855,977192.2785499998,190762.0,severe_bear,5d_10%,1,0.016229461513400656,1214418.17275,2022 Bear
2022-04-21,1148792.27855,977192.2785499998,171600.0,severe_bear,5d_10%,1,-0.0164064641501116,1214418.17275,2022 Bear
2022-04-22,1140190.0534899998,1140190.0534899998,0.0,severe_bear,5d_10%,0,-0.007488059608876996,1214418.17275,2022 Bear
2022-04-25,1140190.0534899998,1140190.0534899998,0.0,severe_bear,5d_10%,0,0.0,1214418.17275,2022 Bear
2022-04-26,1140190.0534899998,1140190.0534899998,0.0,severe_bear,5d_10%,0,0.0,1214418.17275,2022 Bear
2022-04-27,1140190.0534899998,1140190.0534899998,0.0,severe_bear,5d_10%,0,0.0,1214418.17275,2022 Bear
2022-04-28,1140190.0534899998,1140190.0534899998,0.0,severe_bear,5d_10%,0,0.0,1214418.17275,2022 Bear
2022-04-29,1124605.5159899998,971095.5159899999,153510.0,severe_bear,5d_10%,1,-0.013668368227119254,1214418.17275,2022 Bear
2022-05-05,1139970.5159899998,971095.5159899999,168875.0,severe_bear,5d_10%,1,0.013662568590973034,1214418.17275,2022 Bear
2022-05-06,1156875.5159899998,971095.5159899999,185780.0,severe_bear,5d_10%,1,0.014829330901877658,1214418.17275,2022 Bear
2022-05-09,1175460.5159899998,971095.5159899999,204365.0,severe_bear,5d_10%,1,0.01606482265647724,1214418.17275,2022 Bear
2022-05-10,1195900.5159899998,971095.5159899999,224805.0,severe_bear,5d_10%,1,0.017388929463772795,1214418.17275,2022 Bear
2022-05-11,1217925.42099,1217925.42099,0.0,severe_bear,5d_10%,0,0.01841700434568949,1217925.42099,2022 Bear
2022-05-12,1217925.42099,1217925.42099,0.0,severe_bear,5d_10%,0,0.0,1217925.42099,2022 Bear
2022-05-13,1217925.42099,1217925.42099,0.0,severe_bear,5d_10%,0,0.0,1217925.42099,2022 Bear
2022-05-16,1216423.61299,1035528.61299,180895.0,severe_bear,5d_10%,1,-0.001233086997050492,1217925.42099,2022 Bear
2022-05-17,1208269.1193900001,1208269.1193900001,0.0,severe_bear,5d_10%,0,-0.006703662698519963,1217925.42099,2022 Bear
2022-05-18,1208269.1193900001,1208269.1193900001,0.0,severe_bear,5d_10%,0,0.0,1217925.42099,2022 Bear
2022-05-19,1208269.1193900001,1208269.1193900001,0.0,severe_bear,5d_10%,0,0.0,1217925.42099,2022 Bear
2022-05-20,1177199.50839,847330.5083900002,329869.0,sideways,5d_10%,3,-0.025714148033250783,1217925.42099,2022 Bear
2022-05-23,1210205.50839,847330.5083900002,362875.0,sideways,5d_10%,3,0.028037728324522337,1217925.42099,2022 Bear
2022-05-24,1226724.93629,961608.9362900002,265116.0,severe_bear,5d_10%,2,0.013650101396395664,1226724.93629,2022 Bear
2022-05-25,1253223.93629,961608.9362900002,291615.0,severe_bear,5d_10%,2,0.02160141953267969,1253223.93629,2022 Bear
2022-05-26,1282432.93629,961608.9362900002,320824.0,severe_bear,5d_10%,2,0.0233070875477126,1282432.93629,2022 Bear
2022-05-27,1295747.1126900003,1117007.1126900003,178740.0,severe_bear,5d_10%,1,0.010381966981070523,1295747.1126900003,2022 Bear
2022-05-30,1290485.1456900002,781982.1456900003,508503.0,sideways,5d_10%,3,-0.004060952132145745,1295747.1126900003,2022 Bear
2022-05-31,1315413.4967900002,1099270.4967900002,216143.0,sideways,5d_10%,1,0.01931703838921095,1315413.4967900002,2022 Bear
2022-06-01,1346038.3911900003,769530.3911900002,576508.0,sideways,5d_10%,2,0.023281572277260354,1346038.3911900003,2022 Bear
2022-06-02,1343303.66767,1081813.66767,261490.0,sideways,5d_10%,1,-0.0020316831510150957,1346038.3911900003,2022 Bear
2022-06-06,1316731.0538700002,1316731.0538700002,0.0,recovery,5d_10%,0,-0.019781538932362897,1346038.3911900003,2022 Bear
2022-06-07,1316731.0538700002,1316731.0538700002,0.0,recovery,5d_10%,0,0.0,1346038.3911900003,2022 Bear
2022-06-08,1316731.0538700002,1316731.0538700002,0.0,recovery,5d_10%,0,0.0,1346038.3911900003,2022 Bear
2022-06-09,1316731.0538700002,1316731.0538700002,0.0,recovery,5d_10%,0,0.0,1346038.3911900003,2022 Bear
2022-06-10,1316731.0538700002,1316731.0538700002,0.0,recovery,5d_10%,0,0.0,1346038.3911900003,2022 Bear
2022-06-13,1316731.0538700002,1316731.0538700002,0.0,recovery,5d_10%,0,0.0,1346038.3911900003,2022 Bear
2022-06-14,1316731.0538700002,1316731.0538700002,0.0,recovery,5d_10%,0,0.0,1346038.3911900003,2022 Bear
2022-06-15,1219909.21667,264721.21667,955188.0,bull,5d_10%,1,-0.0735319767202508,1346038.3911900003,2022 Bear
2022-06-16,1319818.7190699999,53294.71906999998,1266524.0,bull,5d_10%,3,0.08189912907841124,1346038.3911900003,2022 Bear
2022-06-17,1416456.21627,30933.21626999996,1385523.0,bull,5d_10%,3,0.07322028078833043,1416456.21627,2022 Bear
2022-06-20,1531240.21627,30933.21626999996,1500307.0,bull,5d_10%,3,0.08103603816450078,1531240.21627,2022 Bear
2022-06-21,1653952.0539499999,131065.05394999996,1522887.0,bull,5d_10%,2,0.08013885501186602,1653952.0539499999,2022 Bear
2022-06-22,1625292.6573499995,321552.65734999964,1303740.0,bull,5d_10%,3,-0.017327827932832385,1653952.0539499999,2022 Bear
2022-06-23,1616598.6573499995,321552.65734999964,1295046.0,bull,5d_10%,3,-0.0053491904739023655,1653952.0539499999,2022 Bear
2022-06-24,1832840.1563499996,448269.15634999966,1384571.0,bull,5d_10%,2,0.13376325534902578,1832840.1563499996,2022 Bear
2022-06-27,1952210.1563499996,448269.15634999966,1503941.0,bull,5d_10%,2,0.06512842900480686,1952210.1563499996,2022 Bear
2022-06-28,1985276.9338499997,91480.93384999961,1893796.0,bull,5d_10%,5,0.016938123896365953,1985276.9338499997,2022 Bear
2022-06-29,1928050.8957999996,1690978.8957999996,237072.0,bull,5d_10%,2,-0.028825216811955268,1985276.9338499997,2022 Bear
2022-06-30,1795000.8533999994,359896.85339999944,1435104.0,bull,5d_10%,2,-0.06900753641401891,1985276.9338499997,2022 Bear
2022-07-01,1892216.2197999994,73653.21979999944,1818563.0,bull,5d_10%,3,0.05415895274693572,1985276.9338499997,2022 Bear
2022-07-04,2067180.7641999994,14764.764199999438,2052416.0,bull,5d_10%,4,0.0924654077949365,2067180.7641999994,2022 Bear
2022-07-05,2253079.0464799996,38390.04647999941,2214689.0,bull,5d_10%,3,0.08992841143814667,2253079.0464799996,2022 Bear
2022-07-06,2451319.0867799995,8382.086779999405,2442937.0,bull,5d_10%,4,0.08798627842627704,2451319.0867799995,2022 Bear
2022-07-07,2471143.105389999,358553.1053899992,2112590.0,bull,5d_10%,3,0.008087082059985873,2471143.105389999,2022 Bear
2022-07-08,2294504.960689999,159559.96068999916,2134945.0,bull,5d_10%,3,-0.07148033811345089,2471143.105389999,2022 Bear
2022-07-11,2255223.3290999993,2102823.3290999993,152400.0,recovery,5d_10%,1,-0.01711987215673183,2471143.105389999,2022 Bear
2022-07-12,2255907.2810999993,2255907.2810999993,0.0,recovery,5d_10%,0,0.0003032746208213588,2471143.105389999,2022 Bear
2022-07-13,2255907.2810999993,2255907.2810999993,0.0,recovery,5d_10%,0,0.0,2471143.105389999,2022 Bear
2022-07-14,2255907.2810999993,2255907.2810999993,0.0,recovery,5d_10%,0,0.0,2471143.105389999,2022 Bear
2022-07-15,2255907.2810999993,2255907.2810999993,0.0,sideways,5d_10%,0,0.0,2471143.105389999,2022 Bear
2022-07-18,2221463.864599999,1579323.8645999993,642140.0,sideways,5d_10%,2,-0.015268099353447417,2471143.105389999,2022 Bear
2022-07-19,2234360.3625799995,1899525.3625799993,334835.0,sideways,5d_10%,1,0.005805405248994422,2471143.105389999,2022 Bear
2022-07-20,2232355.3625799995,1899525.3625799993,332830.0,recovery,5d_10%,1,-0.0008973485358847455,2471143.105389999,2022 Bear
2022-07-21,2202790.483179999,1329647.483179999,873143.0,sideways,5d_10%,3,-0.013243805128692165,2471143.105389999,2022 Bear
2022-07-22,2216379.764049999,1154554.764049999,1061825.0,sideways,5d_10%,3,0.006169120928097627,2471143.105389999,2022 Bear
2022-07-25,2200623.403729999,1893644.403729999,306979.0,sideways,5d_10%,1,-0.007109052598101795,2471143.105389999,2022 Bear
2022-07-26,2216260.403729999,1893644.403729999,322616.0,sideways,5d_10%,1,0.007105713759789856,2471143.105389999,2022 Bear
2022-07-27,2147171.492529999,1325282.492529999,821889.0,sideways,5d_10%,2,-0.03117364326128924,2471143.105389999,2022 Bear
2022-07-28,2213480.6651299987,1153856.665129999,1059624.0,sideways,5d_10%,2,0.03088210365622346,2471143.105389999,2022 Bear
2022-07-29,2218984.8269299986,1134770.8269299988,1084214.0,bear,5d_10%,2,0.0024866545647810323,2471143.105389999,2022 Bear
2022-08-01,2281995.752989999,1594704.7529899988,687291.0,bear,5d_10%,1,0.028396285227050067,2471143.105389999,2022 Bear
2022-08-02,2350830.752989999,1594704.7529899988,756126.0,bear,5d_10%,1,0.03016438567416646,2471143.105389999,2022 Bear
2022-08-03,2388068.090389999,1697968.090389999,690100.0,bear,5d_10%,2,0.015840075833889022,2471143.105389999,2022 Bear
2022-08-04,2426654.090389999,1697968.090389999,728686.0,bear,5d_10%,2,0.01615783073995125,2471143.105389999,2022 Bear
2022-08-05,2459382.090389999,1697968.090389999,761414.0,bear,5d_10%,2,0.013486883083010826,2471143.105389999,2022 Bear
2022-08-08,2500978.090389999,1697968.090389999,803010.0,bear,5d_10%,2,0.01691319139166536,2500978.090389999,2022 Bear
2022-08-09,2548788.090389999,1697968.090389999,850820.0,bear,5d_10%,2,0.019116520925836822,2548788.090389999,2022 Bear
2022-08-10,2524099.9631899996,1816964.9631899996,707135.0,bear,5d_10%,1,-0.009686221970780617,2548788.090389999,2022 Bear
2022-08-11,2595092.9631899996,1816964.9631899996,778128.0,sideways,5d_10%,1,0.028126065146119705,2595092.9631899996,2022 Bear
2022-08-12,2672793.9631899996,1816964.9631899996,855829.0,sideways,5d_10%,1,0.029941509264657107,2672793.9631899996,2022 Bear
2022-08-15,2704507.6711899997,1271416.6711899997,1433091.0,sideways,5d_10%,2,0.011865376993799304,2704507.6711899997,2022 Bear
2022-08-16,2765214.99479,1788082.9947899997,977132.0,sideways,5d_10%,1,0.022446718952469746,2765214.99479,2022 Bear
2022-08-17,2811443.6239899998,2811443.6239899998,0.0,sideways,5d_10%,0,0.016717914985670213,2811443.6239899998,2022 Bear
2022-08-18,2734149.1487899995,1968445.1487899995,765704.0,sideways,5d_10%,2,-0.027492806379060153,2811443.6239899998,2022 Bear
2022-08-19,2810349.1487899995,1968445.1487899995,841904.0,sideways,5d_10%,2,0.02786973052794961,2811443.6239899998,2022 Bear
2022-08-22,2894751.1487899995,1968445.1487899995,926306.0,sideways,5d_10%,2,0.03003256731866899,2894751.1487899995,2022 Bear
2022-08-23,2987752.1487899995,1968445.1487899995,1019307.0,sideways,5d_10%,2,0.032127459397977676,2987752.1487899995,2022 Bear
2022-08-24,2997645.1487899995,1968445.1487899995,1029200.0,bear,5d_10%,2,0.0033111849669344995,2997645.1487899995,2022 Bear
2022-08-25,2991653.1305899997,2107032.1305899997,884621.0,sideways,5d_10%,3,-0.0019989084439893112,2997645.1487899995,2022 Bear
2022-08-26,3027411.1305899997,2107032.1305899997,920379.0,sideways,5d_10%,3,0.011952588899551975,3027411.1305899997,2022 Bear
2022-08-29,3066555.1470399997,2389153.1470399997,677402.0,sideways,5d_10%,2,0.012929864746309194,3066555.1470399997,2022 Bear
2022-08-30,3062353.1169399996,1672045.1169399996,1390308.0,sideways,5d_10%,3,-0.0013702770367772787,3066555.1470399997,2022 Bear
2022-08-31,3060012.1169399996,1672045.1169399996,1387967.0,sideways,5d_10%,3,-0.0007644448274271021,3066555.1470399997,2022 Bear
2022-09-01,3072125.2153399996,1631153.2153399996,1440972.0,sideways,5d_10%,2,0.00395851321403029,3072125.2153399996,2022 Bear
2022-09-02,3252511.7545399996,1141701.7545399996,2110810.0,bear,5d_10%,3,0.058717183238260695,3252511.7545399996,2022 Bear
2022-09-05,3193614.7545399996,1141701.7545399996,2051913.0,bear,5d_10%,3,-0.018108158999821877,3252511.7545399996,2022 Bear
2022-09-06,3102399.2501799995,2388733.2501799995,713666.0,sideways,5d_10%,1,-0.028561837093947995,3252511.7545399996,2022 Bear
2022-09-07,3047872.5599599993,3047872.5599599993,0.0,sideways,5d_10%,0,-0.017575652204285586,3252511.7545399996,2022 Bear
2022-09-08,3047872.5599599993,3047872.5599599993,0.0,bear,5d_10%,0,0.0,3252511.7545399996,2022 Bear
2022-09-09,3047872.5599599993,3047872.5599599993,0.0,sideways,5d_10%,0,0.0,3252511.7545399996,2022 Bear
2022-09-13,3047872.5599599993,3047872.5599599993,0.0,sideways,5d_10%,0,0.0,3252511.7545399996,2022 Bear
2022-09-14,3047872.5599599993,3047872.5599599993,0.0,sideways,5d_10%,0,0.0,3252511.7545399996,2022 Bear
2022-09-15,3047872.5599599993,3047872.5599599993,0.0,bear,5d_10%,0,0.0,3252511.7545399996,2022 Bear
2022-09-16,3057040.4678599993,2132767.4678599993,924273.0000000001,bear,5d_10%,1,0.003007969565538726,3252511.7545399996,2022 Bear
2022-09-19,3079478.4678599993,2132767.4678599993,946711.0,bear,5d_10%,1,0.007339778532832852,3252511.7545399996,2022 Bear
2022-09-20,3019705.889059999,1492259.8890599993,1527446.0,bear,5d_10%,2,-0.01940996809162221,3252511.7545399996,2022 Bear
2022-09-21,3001319.744599999,1469195.744599999,1532124.0,bear,5d_10%,2,-0.006088720271272385,3252511.7545399996,2022 Bear
2022-09-22,3028651.215299999,1032067.2152999989,1996584.0,bear,5d_10%,3,0.009106484155570138,3252511.7545399996,2022 Bear
2022-09-23,3057905.572499999,1929694.5724999988,1128211.0,bear,5d_10%,2,0.009659203097476032,3252511.7545399996,2022 Bear
2022-09-26,3080483.572499999,1929694.5724999988,1150789.0,bear,5d_10%,2,0.00738348502420938,3252511.7545399996,2022 Bear
2022-09-27,3158499.572499999,1929694.5724999988,1228805.0,bear,5d_10%,2,0.025325893861750215,3252511.7545399996,2022 Bear
2022-09-28,3070325.6841899985,3070325.6841899985,0.0,bear,5d_10%,0,-0.027916384436996844,3252511.7545399996,2022 Bear
2022-09-29,3070325.6841899985,3070325.6841899985,0.0,bear,5d_10%,0,0.0,3252511.7545399996,2022 Bear
2022-09-30,3013527.787289999,2151519.787289999,862008.0,bear,5d_10%,3,-0.018498981131698344,3252511.7545399996,2022 Bear
2022-10-10,3074914.787289999,2151519.787289999,923395.0,bear,5d_10%,3,0.02037047750444132,3252511.7545399996,2022 Bear
2022-10-11,3123450.787289999,2151519.787289999,971931.0,bear,5d_10%,3,0.015784502452107274,3252511.7545399996,2022 Bear
2022-10-12,3202599.787289999,2151519.787289999,1051080.0,bear,5d_10%,3,0.025340242376180377,3252511.7545399996,2022 Bear
2022-10-13,3227739.787289999,2151519.787289999,1076220.0,bear,5d_10%,3,0.007849872500389266,3252511.7545399996,2022 Bear
2022-10-14,3145545.588589999,2263455.588589999,882089.9999999999,bear,5d_10%,1,-0.02546493959136964,3252511.7545399996,2022 Bear
2022-10-17,3233754.588589999,2263455.588589999,970299.0,bear,5d_10%,1,0.028042512027155242,3252511.7545399996,2022 Bear
2022-10-18,3330711.588589999,2263455.588589999,1067256.0,bear,5d_10%,1,0.029982794718592443,3330711.588589999,2022 Bear
2022-10-19,3437388.588589999,2263455.588589999,1173933.0,bear,5d_10%,1,0.03202829100107096,3437388.588589999,2022 Bear
2022-10-20,3554757.588589999,2263455.588589999,1291302.0,bear,5d_10%,1,0.034144815744601154,3554757.588589999,2022 Bear
2022-10-21,3681233.985589999,3681233.985589999,0.0,bear,5d_10%,0,0.03557947169336151,3681233.985589999,2022 Bear
2022-10-24,3681233.985589999,3681233.985589999,0.0,severe_bear,5d_10%,0,0.0,3681233.985589999,2022 Bear
2022-10-25,3681233.985589999,3681233.985589999,0.0,severe_bear,5d_10%,0,0.0,3681233.985589999,2022 Bear
2022-10-26,3681233.985589999,3681233.985589999,0.0,severe_bear,5d_10%,0,0.0,3681233.985589999,2022 Bear
2022-10-27,3681233.985589999,3681233.985589999,0.0,severe_bear,5d_10%,0,0.0,3681233.985589999,2022 Bear
2022-10-28,3681233.985589999,3681233.985589999,0.0,severe_bear,5d_10%,0,0.0,3681233.985589999,2022 Bear
2022-10-31,3681233.985589999,3681233.985589999,0.0,severe_bear,5d_10%,0,0.0,3681233.985589999,2022 Bear
2022-11-01,3681233.985589999,3681233.985589999,0.0,severe_bear,5d_10%,0,0.0,3681233.985589999,2022 Bear
2022-11-02,3579320.3871899988,2577032.3871899988,1002288.0,bear,5d_10%,1,-0.027684629338677103,3681233.985589999,2022 Bear
2022-11-03,3622776.2539099986,3622776.2539099986,0.0,severe_bear,5d_10%,0,0.012140815020506013,3681233.985589999,2022 Bear
2022-11-04,3622776.2539099986,3622776.2539099986,0.0,sideways,5d_10%,0,0.0,3681233.985589999,2022 Bear
2022-11-07,3576918.6129099987,2537797.6129099987,1039121.0,sideways,5d_10%,2,-0.012658148830060001,3681233.985589999,2022 Bear
2022-11-08,3629039.9502099985,3053069.9502099985,575970.0,sideways,5d_10%,1,0.014571574849894686,3681233.985589999,2022 Bear
2022-11-09,3592539.9502099985,3053069.9502099985,539470.0,sideways,5d_10%,1,-0.010057756459222245,3681233.985589999,2022 Bear
2022-11-10,3602029.9502099985,3053069.9502099985,548960.0,sideways,5d_10%,1,0.002641585098989818,3681233.985589999,2022 Bear
2022-11-11,3565336.2082099984,3565336.2082099984,0.0,sideways,5d_10%,0,-0.010186961937354466,3681233.985589999,2022 Bear
2022-11-14,3565336.2082099984,3565336.2082099984,0.0,sideways,5d_10%,0,0.0,3681233.985589999,2022 Bear
2022-11-15,3476179.9804099984,2494539.9804099984,981640.0,sideways,5d_10%,2,-0.025006401246170706,3681233.985589999,2022 Bear
2022-11-16,3453492.2840499985,2100796.2840499985,1352696.0,sideways,5d_10%,2,-0.006526617289051906,3681233.985589999,2022 Bear
2022-11-17,3435740.8641499984,1824820.8641499984,1610920.0,sideways,5d_10%,2,-0.005140135966709813,3681233.985589999,2022 Bear
2022-11-18,3555987.644149998,2566383.644149998,989604.0000000001,sideways,5d_10%,1,0.034998792037754134,3681233.985589999,2022 Bear
2022-11-21,3655114.644149998,2566383.644149998,1088731.0,sideways,5d_10%,1,0.027876081111551487,3681233.985589999,2022 Bear
2022-11-22,3764237.644149998,2566383.644149998,1197854.0,sideways,5d_10%,1,0.029854877513801448,3764237.644149998,2022 Bear
2022-11-23,3774602.315349998,2716244.315349998,1058358.0,sideways,5d_10%,1,0.002753458250997376,3774602.315349998,2022 Bear
2022-11-24,3880304.315349998,2716244.315349998,1164060.0,sideways,5d_10%,1,0.028003479881879567,3880304.315349998,2022 Bear
2022-11-25,3921766.015549998,1900339.0155499978,2021427.0,sideways,5d_10%,2,0.010685167149386388,3921766.015549998,2022 Bear
