window,regime,model,symbol,exit_reason,entry_date,exit_date,entry_price,exit_price,gross_return,net_return,shares,cost_ratio,effective_threshold
2022 Bear,severe_bear,5d_10%,__MARKET_SHOCK__,shock_filter,2022-10-28,2022-10-28,0.0,0.0,0.0,0.0,0,0.0,0.45
2022 Bear,severe_bear,5d_10%,__MARKET_SHOCK__,shock_filter,2022-10-31,2022-10-31,0.0,0.0,0.0,0.0,0,0.0,0.45
2022 Bear,severe_bear,5d_10%,002253.SZ,stop_loss,2022-11-02,2022-11-03,17.56,16.682,-0.05,-0.0531,89600,0.0031,0.45
2022 Bear,sideways,5d_10%,000153.SZ,stop_loss,2022-11-15,2022-11-16,11.83,11.2385,-0.05,-0.0531,261700,0.0031,0.39999999999999997
2022 Bear,sideways,5d_10%,001338.SZ,matured,2022-11-16,2022-11-23,10.8,15.82,0.4648148148148148,0.4617148148148148,277600,0.0031,0.39999999999999997
2022 Bear,recovery,5d_10%,001338.SZ,matured,2022-11-23,2022-11-30,17.4,21.3,0.22413793103448287,0.22103793103448288,219900,0.0031,0.45
2022 Bear,bull,5d_10%,001333.SZ,stop_loss,2022-12-08,2022-12-12,41.95,39.8525,-0.05,-0.0531,27400,0.0031,0.3
2022 Bear,recovery,5d_10%,001256.SZ,stop_loss,2022-12-07,2022-12-13,26.14,24.833,-0.05,-0.0531,221000,0.0031,0.5
2022 Bear,recovery,5d_10%,__MARKET_SHOCK__,shock_filter,2022-12-21,2022-12-21,0.0,0.0,0.0,0.0,0,0.0,0.45
2022 Bear,recovery,5d_10%,000597.SZ,stop_loss,2022-12-19,2022-12-23,8.3,7.885000000000001,-0.05,-0.0531,330400,0.0031,0.45
2022 Bear,recovery,5d_10%,__MARKET_SHOCK__,shock_filter,2022-12-23,2022-12-23,0.0,0.0,0.0,0.0,0,0.0,0.45
2022 Bear,recovery,5d_10%,001338.SZ,matured,2022-12-19,2022-12-26,20.37,20.31,-0.002945508100147376,-0.006045508100147376,134600,0.0031,0.4
2023 Sideways,sideways,5d_10%,001301.SZ,stop_loss,2023-01-03,2023-01-04,71.43,67.8585,-0.05,-0.0531,4100,0.0031,0.35
2023 Sideways,sideways,5d_10%,000045.SZ,stop_loss,2023-01-03,2023-01-04,13.42,12.748999999999999,-0.05,-0.0531,22300,0.0031,0.35
2023 Sideways,bull,5d_10%,002253.SZ,stop_loss,2023-01-31,2023-02-01,15.99,15.1905,-0.05,-0.0531,24200,0.0031,0.25
2023 Sideways,bull,5d_10%,002362.SZ,matured,2023-01-31,2023-02-07,22.28,32.63,0.4645421903052065,0.4614421903052065,17300,0.0031,0.25
2023 Sideways,sideways,5d_10%,001314.SZ,stop_loss,2023-02-14,2023-02-20,55.44,52.66799999999999,-0.05,-0.0531,8100,0.0031,0.35
2023 Sideways,recovery,5d_10%,000752.SZ,stop_loss,2023-02-14,2023-02-21,4.71,4.4745,-0.05,-0.0531,95500,0.0031,0.4
2023 Sideways,sideways,5d_10%,001225.SZ,stop_loss,2023-02-22,2023-02-24,67.81,64.4195,-0.05,-0.0531,9500,0.0031,0.35
2023 Sideways,sideways,5d_10%,000925.SZ,stop_loss,2023-02-28,2023-03-01,11.08,10.526,-0.05,-0.0531,42300,0.0031,0.35
2023 Sideways,sideways,5d_10%,001337.SZ,matured,2023-03-03,2023-03-10,11.23,16.45,0.4648263579697238,0.46172635796972383,40800,0.0031,0.35
2023 Sideways,sideways,5d_10%,__MARKET_SHOCK__,shock_filter,2023-03-10,2023-03-10,0.0,0.0,0.0,0.0,0,0.0,0.35
2023 Sideways,sideways,5d_10%,001337.SZ,matured,2023-03-13,2023-03-20,19.91,29.15,0.4640883977900552,0.4609883977900552,37000,0.0031,0.35
2023 Sideways,sideways,5d_10%,001337.SZ,stop_loss,2023-03-20,2023-03-22,32.07,30.4665,-0.05,-0.0531,29300,0.0031,0.35
2023 Sideways,sideways,5d_10%,__MARKET_SHOCK__,shock_filter,2023-04-24,2023-04-24,0.0,0.0,0.0,0.0,0,0.0,0.35
2023 Sideways,sideways,5d_10%,__MARKET_SHOCK__,shock_filter,2023-04-25,2023-04-25,0.0,0.0,0.0,0.0,0,0.0,0.35
2023 Sideways,sideways,5d_10%,__MARKET_SHOCK__,shock_filter,2023-04-26,2023-04-26,0.0,0.0,0.0,0.0,0,0.0,0.35
2023 Sideways,sideways,5d_10%,__MARKET_SHOCK__,shock_filter,2023-04-27,2023-04-27,0.0,0.0,0.0,0.0,0,0.0,0.35
2023 Sideways,sideways,5d_10%,000697.SZ,stop_loss,2023-05-12,2023-05-15,7.67,7.286499999999999,-0.05,-0.0531,59400,0.0031,0.35
2023 Sideways,bear,5d_10%,000656.SZ,stop_loss,2023-05-23,2023-05-25,1.01,0.9594999999999999,-0.05,-0.0531,444100,0.0031,0.3
2023 Sideways,bear,5d_10%,__MARKET_SHOCK__,shock_filter,2023-05-29,2023-05-29,0.0,0.0,0.0,0.0,0,0.0,0.35
2023 Sideways,sideways,5d_10%,__MARKET_SHOCK__,shock_filter,2023-08-11,2023-08-11,0.0,0.0,0.0,0.0,0,0.0,0.39999999999999997
2023 Sideways,sideways,5d_10%,__MARKET_SHOCK__,shock_filter,2023-08-14,2023-08-14,0.0,0.0,0.0,0.0,0,0.0,0.39999999999999997
2023 Sideways,sideways,5d_10%,__MARKET_SHOCK__,shock_filter,2023-08-15,2023-08-15,0.0,0.0,0.0,0.0,0,0.0,0.39999999999999997
2023 Sideways,sideways,5d_10%,__MARKET_SHOCK__,shock_filter,2023-08-16,2023-08-16,0.0,0.0,0.0,0.0,0,0.0,0.39999999999999997
2023 Sideways,sideways,5d_10%,__MARKET_SHOCK__,shock_filter,2023-08-17,2023-08-17,0.0,0.0,0.0,0.0,0,0.0,0.39999999999999997
2023 Sideways,sideways,5d_10%,__MARKET_SHOCK__,shock_filter,2023-08-21,2023-08-21,0.0,0.0,0.0,0.0,0,0.0,0.39999999999999997
2023 Sideways,bear,5d_10%,__MARKET_SHOCK__,shock_filter,2023-08-23,2023-08-23,0.0,0.0,0.0,0.0,0,0.0,0.35
2023 Sideways,bear,5d_10%,000609.SZ,stop_loss,2023-08-28,2023-08-31,6.6,6.27,-0.05,-0.0531,50100,0.0031,0.35
2023 Sideways,sideways,5d_10%,000752.SZ,matured,2023-09-11,2023-09-18,8.75,10.64,0.21599999999999997,0.21289999999999998,74700,0.0031,0.39999999999999997
2023 Sideways,bear,5d_10%,__MARKET_SHOCK__,shock_filter,2023-10-19,2023-10-19,0.0,0.0,0.0,0.0,0,0.0,0.35
2023 Sideways,bear,5d_10%,__MARKET_SHOCK__,shock_filter,2023-10-20,2023-10-20,0.0,0.0,0.0,0.0,0,0.0,0.35
2023 Sideways,bear,5d_10%,__MARKET_SHOCK__,shock_filter,2023-10-23,2023-10-23,0.0,0.0,0.0,0.0,0,0.0,0.35
2023 Sideways,bear,5d_10%,__MARKET_SHOCK__,shock_filter,2023-10-24,2023-10-24,0.0,0.0,0.0,0.0,0,0.0,0.35
2023 Sideways,bear,5d_10%,002232.SZ,stop_loss,2023-10-30,2023-10-31,21.81,20.719499999999996,-0.05,-0.0531,10900,0.0031,0.35
2023 Sideways,bear,5d_10%,000676.SZ,stop_loss,2023-10-30,2023-11-01,8.06,7.657,-0.05,-0.0531,29600,0.0031,0.35
2023 Sideways,sideways,5d_10%,002238.SZ,stop_loss,2023-11-10,2023-11-14,13.2,12.54,-0.05,-0.0531,71200,0.0031,0.39999999999999997
2023 Sideways,sideways,5d_10%,000518.SZ,stop_loss,2023-11-27,2023-11-28,4.49,4.2655,-0.05,-0.0531,152100,0.0031,0.39999999999999997
2023 Sideways,bear,5d_10%,__MARKET_SHOCK__,shock_filter,2023-12-05,2023-12-05,0.0,0.0,0.0,0.0,0,0.0,0.35
2023 Sideways,bear,5d_10%,__MARKET_SHOCK__,shock_filter,2023-12-07,2023-12-07,0.0,0.0,0.0,0.0,0,0.0,0.35
2023 Sideways,bear,5d_10%,001239.SZ,stop_loss,2023-12-20,2023-12-26,22.7,21.564999999999998,-0.05,-0.0531,7300,0.0031,0.35
2024-2025 Recovery,bear,5d_10%,__MARKET_SHOCK__,shock_filter,2024-01-08,2024-01-08,0.0,0.0,0.0,0.0,0,0.0,0.3
2024-2025 Recovery,sideways,5d_10%,000068.SZ,stop_loss,2024-01-25,2024-01-26,5.48,5.206,-0.05,-0.0531,109400,0.0031,0.35
2024-2025 Recovery,bear,5d_10%,001379.SZ,stop_loss,2024-01-29,2024-01-30,25.21,23.9495,-0.05,-0.0531,3800,0.0031,0.3
2024-2025 Recovery,bear,5d_10%,001239.SZ,stop_loss,2024-01-29,2024-01-30,22.68,21.546,-0.05,-0.0531,4200,0.0031,0.3
2024-2025 Recovery,bear,5d_10%,002229.SZ,stop_loss,2024-01-29,2024-01-31,20.51,19.4845,-0.05,-0.0531,4700,0.0031,0.3
2024-2025 Recovery,bear,5d_10%,001270.SZ,stop_loss,2024-01-30,2024-01-31,47.77,45.3815,-0.05,-0.0531,5400,0.0031,0.3
2024-2025 Recovery,bear,5d_10%,__MARKET_SHOCK__,shock_filter,2024-02-01,2024-02-01,0.0,0.0,0.0,0.0,0,0.0,0.4
2024-2025 Recovery,severe_bear,5d_10%,000536.SZ,stop_loss,2024-01-31,2024-02-02,2.54,2.413,-0.05,-0.0531,110900,0.0031,0.5
2024-2025 Recovery,severe_bear,5d_10%,__MARKET_SHOCK__,shock_filter,2024-02-02,2024-02-02,0.0,0.0,0.0,0.0,0,0.0,0.5
2024-2025 Recovery,sideways,5d_10%,__MARKET_SHOCK__,shock_filter,2024-02-05,2024-02-05,0.0,0.0,0.0,0.0,0,0.0,0.44999999999999996
2024-2025 Recovery,bull,5d_10%,000008.SZ,stop_loss,2024-03-11,2024-03-12,3.02,2.8689999999999998,-0.05,-0.0531,183600,0.0031,0.35
2024-2025 Recovery,recovery,5d_10%,000691.SZ,stop_loss,2024-04-25,2024-04-26,4.96,4.712,-0.05,-0.0531,54100,0.0031,0.5
2024-2025 Recovery,recovery,5d_10%,000560.SZ,matured,2024-05-17,2024-05-24,3.21,3.32,0.03426791277258556,0.031167912772585564,109700,0.0031,0.5
2024-2025 Recovery,recovery,5d_10%,000620.SZ,stop_loss,2024-05-23,2024-05-27,2.58,2.451,-0.05,-0.0531,81800,0.0031,0.5
2024-2025 Recovery,sideways,5d_10%,000609.SZ,stop_loss,2024-06-13,2024-06-14,1.47,1.3964999999999999,-0.05,-0.0531,359300,0.0031,0.44999999999999996
2024-2025 Recovery,bear,5d_10%,000656.SZ,stop_loss,2024-06-28,2024-07-04,1.22,1.159,-0.05,-0.0531,209600,0.0031,0.4
2024-2025 Recovery,bear,5d_10%,000908.SZ,matured,2024-07-03,2024-07-10,0.8,0.97,0.2124999999999999,0.20939999999999992,223600,0.0031,0.35
2024-2025 Recovery,sideways,5d_10%,000506.SZ,matured,2024-07-18,2024-07-25,1.16,1.41,0.21551724137931028,0.21241724137931028,453200,0.0031,0.39999999999999997
2024-2025 Recovery,sideways,5d_10%,__MARKET_SHOCK__,shock_filter,2024-07-25,2024-07-25,0.0,0.0,0.0,0.0,0,0.0,0.39999999999999997
2024-2025 Recovery,sideways,5d_10%,__MARKET_SHOCK__,shock_filter,2024-07-26,2024-07-26,0.0,0.0,0.0,0.0,0,0.0,0.39999999999999997
2024-2025 Recovery,sideways,5d_10%,000908.SZ,matured,2024-07-22,2024-07-29,1.51,1.82,0.20529801324503305,0.20219801324503306,139000,0.0031,0.39999999999999997
2024-2025 Recovery,sideways,5d_10%,__MARKET_SHOCK__,shock_filter,2024-07-29,2024-07-29,0.0,0.0,0.0,0.0,0,0.0,0.39999999999999997
2024-2025 Recovery,sideways,5d_10%,000908.SZ,matured,2024-07-30,2024-08-06,2.01,2.45,0.21890547263681603,0.21580547263681604,307500,0.0031,0.39999999999999997
2024-2025 Recovery,bear,5d_10%,000908.SZ,stop_loss,2024-08-08,2024-08-09,2.84,2.698,-0.05,-0.0531,122800,0.0031,0.35
2024-2025 Recovery,sideways,5d_10%,000062.SZ,matured,2024-08-20,2024-08-27,14.0,20.54,0.4671428571428571,0.4640428571428571,24500,0.0031,0.39999999999999997
2024-2025 Recovery,bear,5d_10%,000536.SZ,stop_loss,2024-09-11,2024-09-13,3.3,3.135,-0.05,-0.0531,118500,0.0031,0.35
2024-2025 Recovery,bear,5d_10%,000566.SZ,stop_loss,2024-09-13,2024-09-18,5.6,5.319999999999999,-0.05,-0.0531,68700,0.0031,0.35
2024-2025 Recovery,recovery,5d_10%,000004.SZ,stop_loss,2024-09-23,2024-09-25,16.66,15.827,-0.05,-0.0531,22700,0.0031,0.4
2024-2025 Recovery,bull,5d_10%,000158.SZ,stop_loss,2024-10-09,2024-10-10,17.56,16.682,-0.05,-0.0531,21200,0.0031,0.25
2024-2025 Recovery,bull,5d_10%,300077.SZ,stop_loss,2024-10-09,2024-10-10,23.21,22.0495,-0.05,-0.0531,16000,0.0031,0.25
2024-2025 Recovery,bull,5d_10%,__MARKET_SHOCK__,shock_filter,2024-10-15,2024-10-15,0.0,0.0,0.0,0.0,0,0.0,0.3
2024-2025 Recovery,bull,5d_10%,__MARKET_SHOCK__,shock_filter,2024-10-16,2024-10-16,0.0,0.0,0.0,0.0,0,0.0,0.3
2024-2025 Recovery,bull,5d_10%,000908.SZ,matured,2024-10-10,2024-10-17,3.75,3.99,0.06400000000000006,0.06090000000000006,192500,0.0031,0.3
2024-2025 Recovery,bull,5d_10%,__MARKET_SHOCK__,shock_filter,2024-10-17,2024-10-17,0.0,0.0,0.0,0.0,0,0.0,0.3
2024-2025 Recovery,bull,5d_10%,000935.SZ,stop_loss,2024-10-22,2024-10-23,20.66,19.627,-0.05,-0.0531,1900,0.0031,0.3
2024-2025 Recovery,bull,5d_10%,000676.SZ,stop_loss,2024-10-23,2024-10-24,12.0,11.399999999999999,-0.05,-0.0531,1500,0.0031,0.3
2024-2025 Recovery,bull,5d_10%,001289.SZ,stop_loss,2024-10-23,2024-10-24,19.35,18.3825,-0.05,-0.0531,900,0.0031,0.3
2024-2025 Recovery,bull,5d_10%,000506.SZ,matured,2024-10-18,2024-10-25,1.85,2.25,0.21621621621621623,0.21311621621621624,539200,0.0031,0.35
2024-2025 Recovery,bull,5d_10%,000068.SZ,stop_loss,2024-10-25,2024-10-28,4.21,3.9995,-0.05,-0.0531,59600,0.0031,0.35
2024-2025 Recovery,bull,5d_10%,000958.SZ,matured,2024-10-21,2024-10-28,4.95,7.26,0.46666666666666656,0.46356666666666657,40100,0.0031,0.35
2024-2025 Recovery,recovery,5d_10%,000506.SZ,matured,2024-10-25,2024-11-01,2.36,2.87,0.21610169491525433,0.21300169491525434,106400,0.0031,0.5
2024-2025 Recovery,recovery,5d_10%,002243.SZ,matured,2024-10-25,2024-11-01,8.54,9.53,0.11592505854800939,0.11282505854800938,29400,0.0031,0.5
2024-2025 Recovery,recovery,5d_10%,000016.SZ,matured,2024-10-25,2024-11-01,5.29,7.74,0.46313799621928164,0.46003799621928165,47500,0.0031,0.5
2024-2025 Recovery,sideways,5d_10%,000958.SZ,matured,2024-10-28,2024-11-04,7.99,9.58,0.19899874843554444,0.19589874843554445,39000,0.0031,0.44999999999999996
2024-2025 Recovery,sideways,5d_10%,000917.SZ,matured,2024-10-28,2024-11-04,8.35,10.01,0.19880239520958076,0.19570239520958077,37300,0.0031,0.44999999999999996
2024-2025 Recovery,recovery,5d_10%,000536.SZ,stop_loss,2024-11-05,2024-11-06,8.11,7.7044999999999995,-0.05,-0.0531,54700,0.0031,0.5
2024-2025 Recovery,bull,5d_10%,000716.SZ,stop_loss,2024-11-07,2024-11-08,7.87,7.4765,-0.05,-0.0531,24200,0.0031,0.35
2024-2025 Recovery,bull,5d_10%,000597.SZ,stop_loss,2024-11-07,2024-11-08,6.69,6.3555,-0.05,-0.0531,28500,0.0031,0.35
2024-2025 Recovery,bull,5d_10%,000929.SZ,stop_loss,2024-11-08,2024-11-11,9.66,9.177,-0.05,-0.0531,20900,0.0031,0.35
2024-2025 Recovery,bull,5d_10%,000795.SZ,matured,2024-11-04,2024-11-11,9.96,13.37,0.3423694779116464,0.3392694779116464,55800,0.0031,0.35
2024-2025 Recovery,bull,5d_10%,000506.SZ,matured,2024-11-04,2024-11-11,3.16,3.84,0.21518987341772133,0.21208987341772134,175800,0.0031,0.35
2024-2025 Recovery,bull,5d_10%,000826.SZ,stop_loss,2024-11-08,2024-11-12,3.18,3.021,-0.05,-0.0531,63500,0.0031,0.35
2024-2025 Recovery,bull,5d_10%,000506.SZ,stop_loss,2024-11-11,2024-11-12,4.03,3.8285,-0.05,-0.0531,169700,0.0031,0.35
2024-2025 Recovery,bull,5d_10%,000752.SZ,stop_loss,2024-11-12,2024-11-13,8.3,7.885000000000001,-0.05,-0.0531,85300,0.0031,0.3
2024-2025 Recovery,bull,5d_10%,000557.SZ,stop_loss,2024-11-07,2024-11-14,6.26,5.946999999999999,-0.05,-0.0531,30500,0.0031,0.3
2024-2025 Recovery,recovery,5d_10%,002065.SZ,stop_loss,2024-11-11,2024-11-15,8.57,8.1415,-0.05,-0.0531,79800,0.0031,0.4
2024-2025 Recovery,recovery,5d_10%,__MARKET_SHOCK__,shock_filter,2024-11-15,2024-11-15,0.0,0.0,0.0,0.0,0,0.0,0.4
