window,regime,model,symbol,exit_reason,entry_date,exit_date,entry_price,exit_price,gross_return,net_return,shares,cost_ratio
2024-2025 Recovery,bear,10d_15%,002717.SZ,matured,2024-06-25,2024-07-02,0.88,1.07,0.21590909090909105,0.21280909090909106,123300,0.0031
2024-2025 Recovery,bear,10d_15%,002717.SZ,stop_loss,2024-07-02,2024-07-08,1.08,1.026,-0.05,-0.0531,72700,0.0031
2024-2025 Recovery,bear,10d_15%,000615.SZ,matured,2024-07-01,2024-07-08,2.08,1.98,-0.04807692307692313,-0.05117692307692313,199000,0.0031
2024-2025 Recovery,sideways,5d_10%,000506.SZ,matured,2024-07-02,2024-07-09,0.95,0.98,0.03157894736842115,0.028478947368421152,82600,0.0031
2024-2025 Recovery,sideways,5d_10%,000506.SZ,stop_loss,2024-07-09,2024-07-11,0.94,0.8929999999999999,-0.05,-0.0531,424100,0.0031
2024-2025 Recovery,sideways,5d_10%,000908.SZ,matured,2024-07-08,2024-07-15,0.92,1.12,0.21739130434782616,0.21429130434782617,272000,0.0031
2024-2025 Recovery,sideways,5d_10%,000506.SZ,stop_loss,2024-07-11,2024-07-16,0.96,0.9119999999999999,-0.05,-0.0531,402000,0.0031
2024-2025 Recovery,sideways,5d_10%,002829.SZ,stop_loss,2024-07-12,2024-07-18,18.42,17.499000000000002,-0.05,-0.0531,8300,0.0031
2024-2025 Recovery,sideways,5d_10%,000908.SZ,matured,2024-07-15,2024-07-22,1.18,1.44,0.22033898305084754,0.21723898305084755,207300,0.0031
2024-2025 Recovery,sideways,5d_10%,000506.SZ,matured,2024-07-18,2024-07-25,1.16,1.41,0.21551724137931028,0.21241724137931028,348500,0.0031
2024-2025 Recovery,sideways,5d_10%,000506.SZ,stop_loss,2024-07-25,2024-07-29,1.38,1.311,-0.05,-0.0531,311700,0.0031
2024-2025 Recovery,sideways,5d_10%,000908.SZ,matured,2024-07-22,2024-07-29,1.51,1.82,0.20529801324503305,0.20219801324503306,225300,0.0031
2024-2025 Recovery,sideways,5d_10%,002232.SZ,stop_loss,2024-07-29,2024-07-31,23.57,22.3915,-0.05,-0.0531,14000,0.0031
2024-2025 Recovery,sideways,5d_10%,001379.SZ,matured,2024-07-29,2024-08-05,22.4,36.04,0.6089285714285715,0.6058285714285715,14700,0.0031
2024-2025 Recovery,sideways,5d_10%,000908.SZ,matured,2024-07-30,2024-08-06,2.01,2.45,0.21890547263681603,0.21580547263681604,132300,0.0031
2024-2025 Recovery,bear,10d_15%,002651.SZ,stop_loss,2024-08-07,2024-08-08,7.26,6.896999999999999,-0.05,-0.0531,55400,0.0031
2024-2025 Recovery,bear,10d_15%,000908.SZ,stop_loss,2024-08-07,2024-08-12,2.7,2.565,-0.05,-0.0531,149100,0.0031
2024-2025 Recovery,bear,10d_15%,000062.SZ,matured,2024-08-21,2024-08-28,15.43,22.59,0.46403110823071936,0.46093110823071937,50500,0.0031
2024-2025 Recovery,bear,10d_15%,000908.SZ,matured,2024-08-22,2024-08-29,3.43,4.17,0.2157434402332361,0.21264344023323611,90800,0.0031
2024-2025 Recovery,sideways,5d_10%,000908.SZ,stop_loss,2024-08-30,2024-09-05,4.6,4.369999999999999,-0.05,-0.0531,224900,0.0031
2024-2025 Recovery,bear,10d_15%,000062.SZ,matured,2024-09-02,2024-09-09,28.0,37.4,0.33571428571428563,0.33261428571428564,14700,0.0031
2024-2025 Recovery,bull,5d_10%,000158.SZ,stop_loss,2024-10-09,2024-10-10,17.56,16.682,-0.05,-0.0531,41100,0.0031
2024-2025 Recovery,bull,5d_10%,300077.SZ,stop_loss,2024-10-09,2024-10-10,23.21,22.0495,-0.05,-0.0531,31100,0.0031
2024-2025 Recovery,bull,5d_10%,000908.SZ,matured,2024-10-10,2024-10-17,3.75,3.99,0.06400000000000006,0.06090000000000006,368900,0.0031
2024-2025 Recovery,bull,5d_10%,000506.SZ,matured,2024-10-15,2024-10-22,1.6,1.94,0.2124999999999999,0.20939999999999992,172200,0.0031
2024-2025 Recovery,bull,5d_10%,000935.SZ,stop_loss,2024-10-22,2024-10-23,20.66,19.627,-0.05,-0.0531,12300,0.0031
2024-2025 Recovery,bull,5d_10%,000676.SZ,stop_loss,2024-10-23,2024-10-24,12.0,11.399999999999999,-0.05,-0.0531,12300,0.0031
2024-2025 Recovery,bull,5d_10%,001289.SZ,stop_loss,2024-10-23,2024-10-24,19.35,18.3825,-0.05,-0.0531,7600,0.0031
2024-2025 Recovery,bull,5d_10%,000068.SZ,stop_loss,2024-10-25,2024-10-28,4.21,3.9995,-0.05,-0.0531,22400,0.0031
2024-2025 Recovery,bull,5d_10%,000958.SZ,matured,2024-10-21,2024-10-28,4.95,7.26,0.46666666666666656,0.46356666666666657,248500,0.0031
2024-2025 Recovery,bull,5d_10%,000506.SZ,matured,2024-10-22,2024-10-29,2.04,2.48,0.21568627450980382,0.21258627450980383,125400,0.0031
2024-2025 Recovery,recovery,5d_10%,002243.SZ,matured,2024-10-25,2024-11-01,8.54,9.53,0.11592505854800939,0.11282505854800938,11000,0.0031
2024-2025 Recovery,recovery,5d_10%,000016.SZ,matured,2024-10-25,2024-11-01,5.29,7.74,0.46313799621928164,0.46003799621928165,17800,0.0031
2024-2025 Recovery,sideways,5d_10%,000958.SZ,matured,2024-10-28,2024-11-04,7.99,9.58,0.19899874843554444,0.19589874843554445,98200,0.0031
2024-2025 Recovery,sideways,5d_10%,000917.SZ,matured,2024-10-28,2024-11-04,8.35,10.01,0.19880239520958076,0.19570239520958077,93900,0.0031
2024-2025 Recovery,sideways,5d_10%,000506.SZ,matured,2024-10-29,2024-11-05,2.6,3.16,0.2153846153846155,0.21228461538461552,215800,0.0031
2024-2025 Recovery,recovery,5d_10%,000536.SZ,stop_loss,2024-11-05,2024-11-06,8.11,7.7044999999999995,-0.05,-0.0531,39000,0.0031
2024-2025 Recovery,bull,5d_10%,000656.SZ,stop_loss,2024-11-05,2024-11-07,1.54,1.4629999999999999,-0.05,-0.0531,205500,0.0031
2024-2025 Recovery,bull,5d_10%,000716.SZ,stop_loss,2024-11-07,2024-11-08,7.87,7.4765,-0.05,-0.0531,41700,0.0031
2024-2025 Recovery,bull,5d_10%,000597.SZ,stop_loss,2024-11-07,2024-11-08,6.69,6.3555,-0.05,-0.0531,49100,0.0031
2024-2025 Recovery,bull,5d_10%,000929.SZ,stop_loss,2024-11-08,2024-11-11,9.66,9.177,-0.05,-0.0531,35900,0.0031
2024-2025 Recovery,bull,5d_10%,000795.SZ,matured,2024-11-04,2024-11-11,9.96,13.37,0.3423694779116464,0.3392694779116464,136100,0.0031
2024-2025 Recovery,bull,5d_10%,000826.SZ,stop_loss,2024-11-08,2024-11-12,3.18,3.021,-0.05,-0.0531,109300,0.0031
2024-2025 Recovery,bull,5d_10%,000506.SZ,matured,2024-11-05,2024-11-12,3.32,4.03,0.2138554216867472,0.2107554216867472,95300,0.0031
2024-2025 Recovery,bull,5d_10%,000752.SZ,stop_loss,2024-11-12,2024-11-13,8.3,7.885000000000001,-0.05,-0.0531,56600,0.0031
2024-2025 Recovery,bull,5d_10%,000506.SZ,stop_loss,2024-11-12,2024-11-13,4.19,3.9805,-0.05,-0.0531,112100,0.0031
2024-2025 Recovery,bull,5d_10%,000557.SZ,stop_loss,2024-11-07,2024-11-14,6.26,5.946999999999999,-0.05,-0.0531,52400,0.0031
2024-2025 Recovery,recovery,5d_10%,002065.SZ,stop_loss,2024-11-11,2024-11-15,8.57,8.1415,-0.05,-0.0531,216400,0.0031
2024-2025 Recovery,recovery,5d_10%,000908.SZ,matured,2024-11-14,2024-11-21,5.85,5.83,-0.0034188034188032956,-0.006518803418803296,196400,0.0031
2024-2025 Recovery,sideways,5d_10%,000695.SZ,stop_loss,2024-11-22,2024-11-25,16.91,16.0645,-0.05,-0.0531,28200,0.0031
2024-2025 Recovery,sideways,5d_10%,002117.SZ,stop_loss,2024-11-22,2024-11-26,10.38,9.861,-0.05,-0.0531,46000,0.0031
2024-2025 Recovery,sideways,5d_10%,002155.SZ,stop_loss,2024-11-22,2024-11-28,20.24,19.227999999999998,-0.05,-0.0531,23600,0.0031
2024-2025 Recovery,recovery,5d_10%,000506.SZ,stop_loss,2024-11-28,2024-11-29,3.53,3.3534999999999995,-0.05,-0.0531,223700,0.0031
2024-2025 Recovery,recovery,5d_10%,000615.SZ,matured,2024-11-22,2024-11-29,3.24,3.83,0.18209876543209869,0.1789987654320987,147500,0.0031
2024-2025 Recovery,sideways,5d_10%,001308.SZ,stop_loss,2024-11-28,2024-12-03,26.5,25.174999999999997,-0.05,-0.0531,29800,0.0031
2024-2025 Recovery,sideways,5d_10%,002006.SZ,stop_loss,2024-12-03,2024-12-04,22.88,21.735999999999997,-0.05,-0.0531,81600,0.0031
2024-2025 Recovery,sideways,5d_10%,000008.SZ,stop_loss,2024-12-04,2024-12-06,3.71,3.5244999999999997,-0.05,-0.0531,487400,0.0031
2024-2025 Recovery,sideways,5d_10%,002362.SZ,stop_loss,2024-12-06,2024-12-09,30.88,29.336,-0.05,-0.0531,56700,0.0031
2024-2025 Recovery,sideways,5d_10%,000813.SZ,stop_loss,2024-12-09,2024-12-10,4.1,3.8949999999999996,-0.05,-0.0531,413400,0.0031
2024-2025 Recovery,sideways,5d_10%,002481.SZ,stop_loss,2024-12-10,2024-12-11,6.99,6.6405,-0.05,-0.0531,234800,0.0031
2024-2025 Recovery,sideways,5d_10%,000530.SZ,stop_loss,2024-12-13,2024-12-17,7.48,7.106,-0.05,-0.0531,84800,0.0031
2024-2025 Recovery,sideways,5d_10%,000863.SZ,stop_loss,2024-12-16,2024-12-17,5.2,4.9399999999999995,-0.05,-0.0531,48700,0.0031
2024-2025 Recovery,sideways,5d_10%,002115.SZ,stop_loss,2024-12-11,2024-12-18,9.85,9.3575,-0.05,-0.0531,161300,0.0031
2024-2025 Recovery,sideways,5d_10%,000656.SZ,stop_loss,2024-12-17,2024-12-18,1.8,1.71,-0.05,-0.0531,336900,0.0031
2024-2025 Recovery,recovery,5d_10%,002058.SZ,stop_loss,2024-12-19,2024-12-20,18.36,17.442,-0.05,-0.0531,81200,0.0031
2024-2025 Recovery,sideways,5d_10%,000533.SZ,stop_loss,2024-12-31,2025-01-02,6.34,6.023,-0.05,-0.0531,227700,0.0031
2024-2025 Recovery,sideways,5d_10%,002168.SZ,stop_loss,2025-01-02,2025-01-03,3.06,2.907,-0.05,-0.0531,456800,0.0031
2024-2025 Recovery,sideways,5d_10%,000573.SZ,matured,2025-01-03,2025-01-10,3.77,5.53,0.46684350132625996,0.46374350132625997,358900,0.0031
2024-2025 Recovery,sideways,5d_10%,000016.SZ,stop_loss,2025-01-14,2025-01-15,6.68,6.345999999999999,-0.05,-0.0531,129400,0.0031
2024-2025 Recovery,sideways,5d_10%,000777.SZ,stop_loss,2025-01-14,2025-01-15,21.0,19.95,-0.05,-0.0531,41100,0.0031
2024-2025 Recovery,sideways,5d_10%,002123.SZ,stop_loss,2025-01-16,2025-01-17,13.08,12.426,-0.05,-0.0531,127900,0.0031
2024-2025 Recovery,sideways,5d_10%,002090.SZ,stop_loss,2025-01-21,2025-01-22,11.72,11.134,-0.05,-0.0531,138300,0.0031
2024-2025 Recovery,sideways,5d_10%,000972.SZ,stop_loss,2025-02-05,2025-02-10,3.64,3.4579999999999997,-0.05,-0.0531,172300,0.0031
2024-2025 Recovery,sideways,5d_10%,000818.SZ,matured,2025-01-27,2025-02-11,18.47,27.05,0.4645370871683814,0.4614370871683814,84900,0.0031
2024-2025 Recovery,recovery,5d_10%,002261.SZ,matured,2025-02-10,2025-02-17,27.19,31.78,0.16881206325855103,0.16571206325855103,22300,0.0031
2024-2025 Recovery,sideways,5d_10%,002616.SZ,stop_loss,2025-02-28,2025-03-03,6.77,6.431499999999999,-0.05,-0.0531,301700,0.0031
2024-2025 Recovery,recovery,5d_10%,002227.SZ,stop_loss,2025-03-04,2025-03-05,15.5,14.725,-0.05,-0.0531,127600,0.0031
2024-2025 Recovery,recovery,5d_10%,001202.SZ,stop_loss,2025-03-24,2025-03-25,22.33,21.213499999999996,-0.05,-0.0531,85700,0.0031
2024-2025 Recovery,sideways,5d_10%,000633.SZ,stop_loss,2025-03-26,2025-03-27,5.9,5.605,-0.05,-0.0531,314200,0.0031
2024-2025 Recovery,sideways,5d_10%,001217.SZ,stop_loss,2025-03-27,2025-03-31,14.86,14.116999999999999,-0.05,-0.0531,120800,0.0031
2024-2025 Recovery,sideways,5d_10%,001333.SZ,stop_loss,2025-04-01,2025-04-02,29.02,27.569,-0.05,-0.0531,11900,0.0031
2024-2025 Recovery,bear,10d_15%,002549.SZ,matured,2025-03-31,2025-04-08,8.35,12.23,0.4646706586826348,0.4615706586826348,208100,0.0031
2024-2025 Recovery,bear,10d_15%,000736.SZ,stop_loss,2025-04-08,2025-04-09,4.5,4.2749999999999995,-0.05,-0.0531,222100,0.0031
2024-2025 Recovery,bear,10d_15%,001212.SZ,matured,2025-04-01,2025-04-09,35.42,51.87,0.4644268774703555,0.4613268774703555,9800,0.0031
2024-2025 Recovery,bear,10d_15%,000736.SZ,matured,2025-04-09,2025-04-16,4.85,4.9,0.01030927835051565,0.007209278350515649,234200,0.0031
2024-2025 Recovery,bear,10d_15%,000736.SZ,stop_loss,2025-04-16,2025-04-21,4.66,4.427,-0.05,-0.0531,244200,0.0031
2024-2025 Recovery,sideways,5d_10%,002168.SZ,stop_loss,2025-05-07,2025-05-08,2.6,2.4699999999999998,-0.05,-0.0531,120300,0.0031
2024-2025 Recovery,sideways,5d_10%,000736.SZ,matured,2025-04-28,2025-05-08,3.78,4.16,0.10052910052910069,0.09742910052910068,296300,0.0031
2024-2025 Recovery,recovery,5d_10%,002717.SZ,stop_loss,2025-05-08,2025-05-12,2.11,2.0044999999999997,-0.05,-0.0531,276300,0.0031
2024-2025 Recovery,recovery,5d_10%,002973.SZ,stop_loss,2025-05-08,2025-05-13,13.34,12.673,-0.05,-0.0531,43700,0.0031
2024-2025 Recovery,recovery,5d_10%,000691.SZ,matured,2025-05-06,2025-05-13,3.69,4.13,0.1192411924119241,0.1161411924119241,424800,0.0031
2024-2025 Recovery,recovery,5d_10%,000793.SZ,matured,2025-05-07,2025-05-14,2.81,2.72,-0.03202846975088958,-0.035128469750889575,111300,0.0031
2024-2025 Recovery,sideways,5d_10%,002717.SZ,stop_loss,2025-05-26,2025-05-29,2.29,2.1755,-0.05,-0.0531,1031100,0.0031
2024-2025 Recovery,sideways,5d_10%,000826.SZ,stop_loss,2025-05-29,2025-05-30,2.51,2.3844999999999996,-0.05,-0.0531,685700,0.0031
2024-2025 Recovery,sideways,5d_10%,001230.SZ,stop_loss,2025-05-28,2025-06-03,25.55,24.2725,-0.05,-0.0531,36800,0.0031
2024-2025 Recovery,sideways,5d_10%,000504.SZ,stop_loss,2025-06-10,2025-06-11,8.99,8.5405,-0.05,-0.0531,244800,0.0031
