date,value,cash,positions,regime,model,num_positions,ret,cummax,window
2022-11-30,3948673.526019996,2518932.526019996,1429741.0,recovery,5d_10%,2,0.05718553246183977,3948673.526019996,2022 Bear
2022-12-01,4060037.526019996,2518932.526019996,1541105.0,recovery,5d_10%,2,0.02820288870836274,4060037.526019996,2022 Bear
2022-12-02,3945756.919619996,3413766.919619996,531990.0,recovery,5d_10%,1,-0.028147672445783423,4060037.526019996,2022 Bear
2022-12-05,3938385.902619996,3938385.902619996,0.0,recovery,5d_10%,0,-0.0018680869476140893,4060037.526019996,2022 Bear
2022-12-06,3938385.902619996,3938385.902619996,0.0,recovery,5d_10%,0,0.0,4060037.526019996,2022 Bear
2022-12-07,3853260.3586199954,785412.3586199956,3067848.0,bull,5d_10%,2,-0.021614322746628556,4060037.526019996,2022 Bear
2022-12-08,4130210.787119996,159544.78711999557,3970666.0,bull,5d_10%,3,0.07187430973368936,4130210.787119996,2022 Bear
2022-12-09,4251719.787119996,159544.78711999557,4092175.0,bull,5d_10%,3,0.02941956385832034,4251719.787119996,2022 Bear
2022-12-12,4219658.193069995,752278.1930699956,3467380.0,bull,5d_10%,2,-0.007540853032489747,4251719.787119996,2022 Bear
2022-12-13,4207613.889189995,2244533.8891899954,1963079.9999999998,recovery,5d_10%,1,-0.0028543316375200245,4251719.787119996,2022 Bear
2022-12-14,4008125.699589995,4008125.699589995,0.0,bull,5d_10%,0,-0.047411239446783715,4251719.787119996,2022 Bear
2022-12-15,4214169.719589995,799359.7195899948,3414810.0,bull,5d_10%,1,0.05140657640080426,4251719.787119996,2022 Bear
2022-12-16,4065699.7195899948,799359.7195899948,3266340.0,bull,5d_10%,1,-0.035231139199217054,4251719.787119996,2022 Bear
2022-12-19,3634512.632589994,764088.632589994,2870424.0,bull,5d_10%,1,-0.10605482862455073,4251719.787119996,2022 Bear
2022-12-20,3923034.6325899935,764088.632589994,3158945.9999999995,recovery,5d_10%,1,0.0793839585018572,4251719.787119996,2022 Bear
2022-12-21,4052499.632589994,764088.632589994,3288411.0,recovery,5d_10%,1,0.03300123810391331,4251719.787119996,2022 Bear
2022-12-22,3723288.632589994,764088.632589994,2959200.0,recovery,5d_10%,1,-0.0812365280313666,4251719.787119996,2022 Bear
2022-12-23,3675500.1418899945,3675500.1418899945,0.0,recovery,5d_10%,0,-0.012835021782009126,4251719.787119996,2022 Bear
2022-12-26,3675500.1418899945,3675500.1418899945,0.0,recovery,5d_10%,0,0.0,4251719.787119996,2022 Bear
2022-12-27,3675500.1418899945,3675500.1418899945,0.0,recovery,5d_10%,0,0.0,4251719.787119996,2022 Bear
2022-12-28,3675500.1418899945,3675500.1418899945,0.0,recovery,5d_10%,0,0.0,4251719.787119996,2022 Bear
2022-12-29,3675500.1418899945,3675500.1418899945,0.0,sideways,5d_10%,0,0.0,4251719.787119996,2022 Bear
2022-12-30,3675500.1418899945,3675500.1418899945,0.0,recovery,5d_10%,0,0.0,4251719.787119996,2022 Bear
2023-01-03,977295.3129,707553.3129,269742.0,sideways,5d_10%,3,0.0,977295.3129,2023 Sideways
2023-01-04,984517.52833,984517.52833,0.0,sideways,5d_10%,0,0.007390003138937562,984517.52833,2023 Sideways
2023-01-05,984517.52833,984517.52833,0.0,recovery,5d_10%,0,0.0,984517.52833,2023 Sideways
2023-01-06,984517.52833,984517.52833,0.0,recovery,5d_10%,0,0.0,984517.52833,2023 Sideways
2023-01-09,984517.52833,984517.52833,0.0,recovery,5d_10%,0,0.0,984517.52833,2023 Sideways
2023-01-10,984517.52833,984517.52833,0.0,recovery,5d_10%,0,0.0,984517.52833,2023 Sideways
2023-01-11,984517.52833,984517.52833,0.0,recovery,5d_10%,0,0.0,984517.52833,2023 Sideways
2023-01-12,984517.52833,984517.52833,0.0,recovery,5d_10%,0,0.0,984517.52833,2023 Sideways
2023-01-13,984517.52833,984517.52833,0.0,bull,5d_10%,0,0.0,984517.52833,2023 Sideways
2023-01-16,984517.52833,984517.52833,0.0,bull,5d_10%,0,0.0,984517.52833,2023 Sideways
2023-01-17,984517.52833,984517.52833,0.0,bull,5d_10%,0,0.0,984517.52833,2023 Sideways
2023-01-18,984517.52833,984517.52833,0.0,bull,5d_10%,0,0.0,984517.52833,2023 Sideways
2023-01-19,984517.52833,984517.52833,0.0,bull,5d_10%,0,0.0,984517.52833,2023 Sideways
2023-01-20,984517.52833,984517.52833,0.0,bull,5d_10%,0,0.0,984517.52833,2023 Sideways
2023-01-30,984517.52833,984517.52833,0.0,bull,5d_10%,0,0.0,984517.52833,2023 Sideways
2023-01-31,937436.40173,198014.40172999998,739422.0,bull,5d_10%,2,-0.04782152195894562,984517.52833,2023 Sideways
2023-02-01,963156.0663899999,571028.0663899999,392128.0,bull,5d_10%,1,0.02743617018982336,984517.52833,2023 Sideways
2023-02-02,1002404.0663899999,571028.0663899999,431376.0,bull,5d_10%,1,0.04074936697134168,1002404.0663899999,2023 Sideways
2023-02-03,1045524.0663899999,571028.0663899999,474496.0,bull,5d_10%,1,0.043016585273132346,1045524.0663899999,2023 Sideways
2023-02-06,1093044.0663899998,571028.0663899999,522016.0,bull,5d_10%,1,0.04545089063714958,1093044.0663899998,2023 Sideways
2023-02-07,1144282.34799,1144282.34799,0.0,bull,5d_10%,0,0.04687668427607394,1144282.34799,2023 Sideways
2023-02-08,1144282.34799,1144282.34799,0.0,recovery,5d_10%,0,0.0,1144282.34799,2023 Sideways
2023-02-09,1144282.34799,1144282.34799,0.0,bull,5d_10%,0,0.0,1144282.34799,2023 Sideways
2023-02-10,1144282.34799,1144282.34799,0.0,recovery,5d_10%,0,0.0,1144282.34799,2023 Sideways
2023-02-13,1144282.34799,1144282.34799,0.0,bull,5d_10%,0,0.0,1144282.34799,2023 Sideways
2023-02-14,1080406.81429,231147.8142899999,849259.0,bull,5d_10%,2,-0.0558214795607056,1144282.34799,2023 Sideways
2023-02-15,1141154.81429,231147.8142899999,910007.0,recovery,5d_10%,2,0.05622696857935061,1144282.34799,2023 Sideways
2023-02-16,1182698.81429,231147.8142899999,951551.0,recovery,5d_10%,2,0.03640522695060233,1182698.81429,2023 Sideways
2023-02-17,1155175.81429,231147.8142899999,924028.0,sideways,5d_10%,2,-0.023271351647141558,1182698.81429,2023 Sideways
2023-02-20,1112792.0346099997,662248.0346099997,450543.99999999994,sideways,5d_10%,1,-0.03669032813507289,1182698.81429,2023 Sideways
2023-02-21,1095939.9314999997,1095939.9314999997,0.0,recovery,5d_10%,0,-0.015143982510538168,1182698.81429,2023 Sideways
2023-02-22,1093596.7970999996,770028.7970999996,323568.0,sideways,5d_10%,1,-0.0021380135285271606,1182698.81429,2023 Sideways
2023-02-23,1097148.7970999996,770028.7970999996,327120.0,sideways,5d_10%,1,0.0032479978081676464,1182698.81429,2023 Sideways
2023-02-24,1078685.8126199995,1078685.8126199995,0.0,sideways,5d_10%,0,-0.01682814995450188,1182698.81429,2023 Sideways
2023-02-27,1078685.8126199995,1078685.8126199995,0.0,sideways,5d_10%,0,0.0,1182698.81429,2023 Sideways
2023-02-28,1048773.2158199996,754729.2158199996,294044.0,sideways,5d_10%,1,-0.0277305925877952,1182698.81429,2023 Sideways
2023-03-01,1061535.1692599996,1061535.1692599996,0.0,sideways,5d_10%,0,0.012168458583319053,1182698.81429,2023 Sideways
2023-03-02,1061535.1692599996,1061535.1692599996,0.0,sideways,5d_10%,0,0.0,1182698.81429,2023 Sideways
2023-03-03,1032256.0175599996,743313.0175599996,288943.0,sideways,5d_10%,1,-0.02758189511555298,1182698.81429,2023 Sideways
2023-03-06,1061122.0175599996,743313.0175599996,317809.0,recovery,5d_10%,1,0.027963992952283467,1182698.81429,2023 Sideways
2023-03-07,1092818.0175599996,743313.0175599996,349505.0,sideways,5d_10%,1,0.02987026889978539,1182698.81429,2023 Sideways
2023-03-08,1127910.0175599996,743313.0175599996,384597.0,sideways,5d_10%,1,0.032111476417960194,1182698.81429,2023 Sideways
2023-03-09,1166398.0175599996,743313.0175599996,423085.0,sideways,5d_10%,1,0.034123289447557825,1182698.81429,2023 Sideways
2023-03-10,1174539.4545599995,845539.4545599995,329000.0,sideways,5d_10%,1,0.006979981856477302,1182698.81429,2023 Sideways
2023-03-13,1207539.4545599995,845539.4545599995,362000.0,sideways,5d_10%,1,0.02809611875691509,1207539.4545599995,2023 Sideways
2023-03-14,1243739.4545599995,845539.4545599995,398200.0,sideways,5d_10%,1,0.02997831653723515,1243739.4545599995,2023 Sideways
2023-03-15,1283539.4545599995,845539.4545599995,438000.0,sideways,5d_10%,1,0.032000271322163876,1283539.4545599995,2023 Sideways
2023-03-16,1327339.4545599995,845539.4545599995,481800.0,sideways,5d_10%,1,0.03412438927716077,1327339.4545599995,2023 Sideways
2023-03-17,1336686.1350599995,963036.1350599995,373650.0,sideways,5d_10%,1,0.007041665542216746,1336686.1350599995,2023 Sideways
2023-03-20,1374051.1350599995,963036.1350599995,411015.0,sideways,5d_10%,1,0.027953458197816028,1374051.1350599995,2023 Sideways
2023-03-21,1415223.1350599995,963036.1350599995,452187.0,sideways,5d_10%,1,0.029963950357787983,1415223.1350599995,2023 Sideways
2023-03-22,1388574.1350599995,963036.1350599995,425538.0,sideways,5d_10%,1,-0.0188302461568155,1415223.1350599995,2023 Sideways
2023-03-23,1404563.2888599995,675088.2888599995,729475.0,sideways,5d_10%,2,0.011514800251777091,1415223.1350599995,2023 Sideways
2023-03-24,1391515.9602599996,1103941.9602599996,287574.0,sideways,5d_10%,1,-0.009289242217479288,1415223.1350599995,2023 Sideways
2023-03-27,1406023.2010599996,772928.2010599996,633095.0,sideways,5d_10%,2,0.010425493644564021,1415223.1350599995,2023 Sideways
2023-03-28,1383217.2010599996,772928.2010599996,610289.0,sideways,5d_10%,2,-0.01622021598420753,1415223.1350599995,2023 Sideways
2023-03-29,1359121.2508799995,1359121.2508799995,0.0,sideways,5d_10%,0,-0.017420221612003295,1415223.1350599995,2023 Sideways
2023-03-30,1359121.2508799995,1359121.2508799995,0.0,sideways,5d_10%,0,0.0,1415223.1350599995,2023 Sideways
2023-03-31,1359709.8002799994,953632.8002799994,406077.0,sideways,5d_10%,2,0.0004330367136993196,1415223.1350599995,2023 Sideways
2023-04-03,1365846.8002799994,953632.8002799994,412214.0,sideways,5d_10%,2,0.004513463092445269,1415223.1350599995,2023 Sideways
2023-04-04,1389438.8002799994,953632.8002799994,435806.0,recovery,5d_10%,2,0.017272801016309902,1415223.1350599995,2023 Sideways
2023-04-06,1395754.8002799994,953632.8002799994,442122.0,recovery,5d_10%,2,0.004545720184816471,1415223.1350599995,2023 Sideways
2023-04-07,1393914.8002799994,953632.8002799994,440282.0,recovery,5d_10%,2,-0.0013182831251097316,1415223.1350599995,2023 Sideways
2023-04-10,1387613.2268799995,1387613.2268799995,0.0,recovery,5d_10%,0,-0.00452077372213433,1415223.1350599995,2023 Sideways
2023-04-11,1387613.2268799995,1387613.2268799995,0.0,recovery,5d_10%,0,0.0,1415223.1350599995,2023 Sideways
2023-04-12,1387613.2268799995,1387613.2268799995,0.0,recovery,5d_10%,0,0.0,1415223.1350599995,2023 Sideways
2023-04-13,1387613.2268799995,1387613.2268799995,0.0,sideways,5d_10%,0,0.0,1415223.1350599995,2023 Sideways
2023-04-14,1387613.2268799995,1387613.2268799995,0.0,recovery,5d_10%,0,0.0,1415223.1350599995,2023 Sideways
2023-04-17,1387613.2268799995,1387613.2268799995,0.0,recovery,5d_10%,0,0.0,1415223.1350599995,2023 Sideways
2023-04-18,1387613.2268799995,1387613.2268799995,0.0,recovery,5d_10%,0,0.0,1415223.1350599995,2023 Sideways
2023-04-19,1387613.2268799995,1387613.2268799995,0.0,recovery,5d_10%,0,0.0,1415223.1350599995,2023 Sideways
2023-04-20,1387613.2268799995,1387613.2268799995,0.0,recovery,5d_10%,0,0.0,1415223.1350599995,2023 Sideways
2023-04-21,1387613.2268799995,1387613.2268799995,0.0,sideways,5d_10%,0,0.0,1415223.1350599995,2023 Sideways
2023-04-24,1387613.2268799995,1387613.2268799995,0.0,sideways,5d_10%,0,0.0,1415223.1350599995,2023 Sideways
2023-04-25,1387613.2268799995,1387613.2268799995,0.0,sideways,5d_10%,0,0.0,1415223.1350599995,2023 Sideways
2023-04-26,1387613.2268799995,1387613.2268799995,0.0,sideways,5d_10%,0,0.0,1415223.1350599995,2023 Sideways
2023-04-27,1434553.2227799995,970915.2227799995,463638.0,sideways,5d_10%,1,0.03382786715397845,1434553.2227799995,2023 Sideways
2023-04-28,1445725.2227799995,970915.2227799995,474810.0,sideways,5d_10%,1,0.007787790527806315,1445725.2227799995,2023 Sideways
2023-05-04,970915.2227799995,970915.2227799995,0.0,sideways,5d_10%,1,-0.32842340475113463,1445725.2227799995,2023 Sideways
2023-05-05,1423381.2227799995,970915.2227799995,452466.00000000006,sideways,5d_10%,1,0.4660200905126035,1445725.2227799995,2023 Sideways
2023-05-08,1401037.2227799995,970915.2227799995,430122.0,sideways,5d_10%,1,-0.015697832486759933,1445725.2227799995,2023 Sideways
2023-05-09,1358678.0363799995,964202.0363799995,394476.0,sideways,5d_10%,1,-0.03023416202743634,1445725.2227799995,2023 Sideways
2023-05-10,1356054.4301799994,1356054.4301799994,0.0,bear,10d_15%,0,-0.0019309991990378306,1445725.2227799995,2023 Sideways
2023-05-11,1345640.6639799995,949552.6639799995,396088.0,sideways,5d_10%,2,-0.007679460328607668,1445725.2227799995,2023 Sideways
2023-05-12,1375211.4759799994,664422.4759799994,710789.0,bear,10d_15%,3,0.021975266348252642,1445725.2227799995,2023 Sideways
2023-05-15,1372957.4759799994,664422.4759799994,708535.0,sideways,5d_10%,3,-0.0016390206447294275,1445725.2227799995,2023 Sideways
2023-05-16,1341505.5363799995,934457.5363799995,407048.0,sideways,5d_10%,2,-0.022908167332385876,1445725.2227799995,2023 Sideways
2023-05-17,1336255.5089799995,1126903.5089799995,209352.0,bear,10d_15%,1,-0.003913533904725486,1445725.2227799995,2023 Sideways
2023-05-18,1343275.3373799995,1343275.3373799995,0.0,bear,10d_15%,0,0.005253357874167586,1445725.2227799995,2023 Sideways
2023-05-19,1343275.3373799995,1343275.3373799995,0.0,bear,10d_15%,0,0.0,1445725.2227799995,2023 Sideways
2023-05-22,1369610.5868799994,939866.5868799994,429744.00000000006,bear,10d_15%,1,0.01960525051503259,1445725.2227799995,2023 Sideways
2023-05-23,1350425.5868799994,939866.5868799994,410559.0,bear,10d_15%,1,-0.014007631208301174,1445725.2227799995,2023 Sideways
2023-05-24,1321918.4035299993,1321918.4035299993,0.0,bear,10d_15%,0,-0.0211097772635237,1445725.2227799995,2023 Sideways
2023-05-25,1321918.4035299993,1321918.4035299993,0.0,bear,10d_15%,0,0.0,1445725.2227799995,2023 Sideways
2023-05-26,1321918.4035299993,1321918.4035299993,0.0,sideways,5d_10%,0,0.0,1445725.2227799995,2023 Sideways
2023-05-29,1321918.4035299993,1321918.4035299993,0.0,bear,10d_15%,0,0.0,1445725.2227799995,2023 Sideways
2023-05-30,1303648.9457299993,924896.9457299993,378752.0,bear,10d_15%,1,-0.013820412630018541,1445725.2227799995,2023 Sideways
2023-05-31,1321402.9457299993,924896.9457299993,396506.0,bear,10d_15%,1,0.013618697010534753,1445725.2227799995,2023 Sideways
2023-06-01,1342115.9457299993,924896.9457299993,417219.0,bear,10d_15%,1,0.015675006679024106,1445725.2227799995,2023 Sideways
2023-06-02,1362828.9457299993,924896.9457299993,437932.0,bear,10d_15%,1,0.015433092845591467,1445725.2227799995,2023 Sideways
2023-06-05,1383541.9457299993,924896.9457299993,458645.0,bear,10d_15%,1,0.01519853248266978,1445725.2227799995,2023 Sideways
2023-06-06,1406345.7751299993,1406345.7751299993,0.0,bear,10d_15%,0,0.01648221036621189,1445725.2227799995,2023 Sideways
2023-06-07,1406345.7751299993,1406345.7751299993,0.0,bear,10d_15%,0,0.0,1445725.2227799995,2023 Sideways
2023-06-08,1406345.7751299993,1406345.7751299993,0.0,bear,10d_15%,0,0.0,1445725.2227799995,2023 Sideways
2023-06-09,1406345.7751299993,1406345.7751299993,0.0,sideways,5d_10%,0,0.0,1445725.2227799995,2023 Sideways
2023-06-12,1406345.7751299993,1406345.7751299993,0.0,bear,10d_15%,0,0.0,1445725.2227799995,2023 Sideways
2023-06-13,1406345.7751299993,1406345.7751299993,0.0,sideways,5d_10%,0,0.0,1445725.2227799995,2023 Sideways
2023-06-14,1367322.6886299993,984192.6886299993,383130.00000000006,sideways,5d_10%,1,-0.02774786058314338,1445725.2227799995,2023 Sideways
2023-06-15,1405797.6886299993,984192.6886299993,421605.0,sideways,5d_10%,1,0.028138931884872376,1445725.2227799995,2023 Sideways
2023-06-16,1447917.6886299993,984192.6886299993,463725.0,sideways,5d_10%,1,0.02996163697000198,1447917.6886299993,2023 Sideways
2023-06-19,1494492.6886299993,984192.6886299993,510300.0,sideways,5d_10%,1,0.03216688377090593,1494492.6886299993,2023 Sideways
2023-06-20,1518792.6886299993,984192.6886299993,534600.0,sideways,5d_10%,1,0.016259698146985135,1518792.6886299993,2023 Sideways
2023-06-21,1536234.3052299991,1077126.3052299991,459108.0,sideways,5d_10%,1,0.011483869214390818,1536234.3052299991,2023 Sideways
2023-06-26,1530130.3052299991,1077126.3052299991,453004.0,sideways,5d_10%,1,-0.003973352228380356,1536234.3052299991,2023 Sideways
2023-06-27,1538196.3052299991,1077126.3052299991,461069.99999999994,sideways,5d_10%,1,0.0052714464725196475,1538196.3052299991,2023 Sideways
2023-06-28,1525770.3052299991,1077126.3052299991,448643.99999999994,sideways,5d_10%,1,-0.008078292710592572,1538196.3052299991,2023 Sideways
2023-06-29,1532310.3052299991,1077126.3052299991,455184.0,sideways,5d_10%,1,0.004286359472053025,1538196.3052299991,2023 Sideways
2023-06-30,1537801.5944299991,1537801.5944299991,0.0,sideways,5d_10%,0,0.0035836665597415163,1538196.3052299991,2023 Sideways
2023-07-03,1537801.5944299991,1537801.5944299991,0.0,sideways,5d_10%,0,0.0,1538196.3052299991,2023 Sideways
2023-07-04,1537801.5944299991,1537801.5944299991,0.0,sideways,5d_10%,0,0.0,1538196.3052299991,2023 Sideways
2023-07-05,1537801.5944299991,1537801.5944299991,0.0,sideways,5d_10%,0,0.0,1538196.3052299991,2023 Sideways
2023-07-06,1537801.5944299991,1537801.5944299991,0.0,sideways,5d_10%,0,0.0,1538196.3052299991,2023 Sideways
2023-07-07,1537801.5944299991,1537801.5944299991,0.0,sideways,5d_10%,0,0.0,1538196.3052299991,2023 Sideways
2023-07-10,1537801.5944299991,1537801.5944299991,0.0,sideways,5d_10%,0,0.0,1538196.3052299991,2023 Sideways
2023-07-11,1537801.5944299991,1537801.5944299991,0.0,sideways,5d_10%,0,0.0,1538196.3052299991,2023 Sideways
2023-07-12,1537801.5944299991,1537801.5944299991,0.0,sideways,5d_10%,0,0.0,1538196.3052299991,2023 Sideways
2023-07-13,1537801.5944299991,1537801.5944299991,0.0,sideways,5d_10%,0,0.0,1538196.3052299991,2023 Sideways
2023-07-14,1495374.439729999,1077084.439729999,418290.00000000006,sideways,5d_10%,1,-0.02758948544056239,1538196.3052299991,2023 Sideways
2023-07-17,1537203.439729999,1077084.439729999,460119.00000000006,sideways,5d_10%,1,0.027972258244264525,1538196.3052299991,2023 Sideways
2023-07-18,1564578.439729999,1077084.439729999,487494.00000000006,sideways,5d_10%,1,0.01780831300039787,1564578.439729999,2023 Sideways
2023-07-19,1516836.439729999,1077084.439729999,439751.99999999994,sideways,5d_10%,1,-0.030514289848094123,1564578.439729999,2023 Sideways
2023-07-20,1512119.146639999,1059329.146639999,452790.0,sideways,5d_10%,1,-0.003109955013237742,1564578.439729999,2023 Sideways
2023-07-21,1489371.075319999,1489371.075319999,0.0,sideways,5d_10%,0,-0.015043835249720527,1564578.439729999,2023 Sideways
2023-07-24,1467094.526519999,1042214.5265199988,424880.0,sideways,5d_10%,1,-0.014957017206214895,1564578.439729999,2023 Sideways
2023-07-25,1488790.526519999,1042214.5265199988,446576.00000000006,recovery,5d_10%,1,0.014788413157987623,1564578.439729999,2023 Sideways
2023-07-26,1511390.526519999,1042214.5265199988,469176.00000000006,recovery,5d_10%,1,0.015180107340437399,1564578.439729999,2023 Sideways
2023-07-27,1532182.526519999,1042214.5265199988,489968.0,recovery,5d_10%,1,0.013756868019990875,1564578.439729999,2023 Sideways
2023-07-28,1541222.5265199987,1042214.5265199988,499007.99999999994,recovery,5d_10%,1,0.0059000803386866085,1564578.439729999,2023 Sideways
2023-07-31,1546640.9217199988,1546640.9217199988,0.0,recovery,5d_10%,0,0.0035156475504121154,1564578.439729999,2023 Sideways
2023-08-01,1546640.9217199988,1546640.9217199988,0.0,recovery,5d_10%,0,0.0,1564578.439729999,2023 Sideways
2023-08-02,1546640.9217199988,1546640.9217199988,0.0,recovery,5d_10%,0,0.0,1564578.439729999,2023 Sideways
2023-08-03,1546640.9217199988,1546640.9217199988,0.0,bull,5d_10%,0,0.0,1564578.439729999,2023 Sideways
2023-08-04,1546640.9217199988,1546640.9217199988,0.0,bull,5d_10%,0,0.0,1564578.439729999,2023 Sideways
2023-08-07,1546640.9217199988,1546640.9217199988,0.0,bull,5d_10%,0,0.0,1564578.439729999,2023 Sideways
2023-08-08,1546640.9217199988,1546640.9217199988,0.0,recovery,5d_10%,0,0.0,1564578.439729999,2023 Sideways
2023-08-09,1546640.9217199988,1546640.9217199988,0.0,bull,5d_10%,0,0.0,1564578.439729999,2023 Sideways
2023-08-10,1546640.9217199988,1546640.9217199988,0.0,recovery,5d_10%,0,0.0,1564578.439729999,2023 Sideways
2023-08-11,1546640.9217199988,1546640.9217199988,0.0,sideways,5d_10%,0,0.0,1564578.439729999,2023 Sideways
2023-08-14,1523693.8465199987,1082133.8465199987,441560.00000000006,sideways,5d_10%,1,-0.014836717998176985,1564578.439729999,2023 Sideways
2023-08-15,1503533.0946799987,1068941.0946799987,434592.0,sideways,5d_10%,2,-0.013231497840623052,1564578.439729999,2023 Sideways
2023-08-16,1516498.2062799986,897945.2062799986,618553.0,sideways,5d_10%,2,0.00862309692142782,1564578.439729999,2023 Sideways
2023-08-17,1520022.4360399987,1262604.4360399987,257418.0,sideways,5d_10%,1,0.002323926098564355,1564578.439729999,2023 Sideways
2023-08-18,1545780.4360399987,1262604.4360399987,283176.0,sideways,5d_10%,1,0.01694580250216915,1564578.439729999,2023 Sideways
2023-08-21,1574130.4360399987,1262604.4360399987,311526.0,sideways,5d_10%,1,0.01834025023154484,1574130.4360399987,2023 Sideways
2023-08-22,1561764.9760399987,1561764.9760399987,0.0,bear,10d_15%,0,-0.00785542272539208,1574130.4360399987,2023 Sideways
2023-08-23,1561764.9760399987,1561764.9760399987,0.0,bear,10d_15%,0,0.0,1574130.4360399987,2023 Sideways
2023-08-24,1561764.9760399987,1561764.9760399987,0.0,bear,10d_15%,0,0.0,1574130.4360399987,2023 Sideways
2023-08-25,1561764.9760399987,1561764.9760399987,0.0,bear,10d_15%,0,0.0,1574130.4360399987,2023 Sideways
2023-08-28,1561764.9760399987,1561764.9760399987,0.0,bear,10d_15%,0,0.0,1574130.4360399987,2023 Sideways
2023-08-29,1561764.9760399987,1561764.9760399987,0.0,bear,10d_15%,0,0.0,1574130.4360399987,2023 Sideways
2023-08-30,1561764.9760399987,1561764.9760399987,0.0,bear,10d_15%,0,0.0,1574130.4360399987,2023 Sideways
2023-08-31,1561764.9760399987,1561764.9760399987,0.0,bear,10d_15%,0,0.0,1574130.4360399987,2023 Sideways
2023-09-01,1561764.9760399987,1561764.9760399987,0.0,bear,10d_15%,0,0.0,1574130.4360399987,2023 Sideways
2023-09-04,1561764.9760399987,1561764.9760399987,0.0,bear,10d_15%,0,0.0,1574130.4360399987,2023 Sideways
2023-09-05,1561764.9760399987,1561764.9760399987,0.0,bear,10d_15%,0,0.0,1574130.4360399987,2023 Sideways
2023-09-06,1561764.9760399987,1561764.9760399987,0.0,bear,10d_15%,0,0.0,1574130.4360399987,2023 Sideways
2023-09-07,1561764.9760399987,1561764.9760399987,0.0,bear,10d_15%,0,0.0,1574130.4360399987,2023 Sideways
2023-09-08,1561764.9760399987,1561764.9760399987,0.0,bear,10d_15%,0,0.0,1574130.4360399987,2023 Sideways
2023-09-11,1547709.4035399987,1095334.4035399987,452375.0,sideways,5d_10%,2,-0.008999800043947181,1574130.4360399987,2023 Sideways
2023-09-12,1549152.3415399988,1315527.3415399988,233625.0,sideways,5d_10%,1,0.0009323055068992669,1574130.4360399987,2023 Sideways
2023-09-13,1560900.3415399988,1315527.3415399988,245373.0,sideways,5d_10%,1,0.007583502077220805,1574130.4360399987,2023 Sideways
2023-09-14,1556733.6007399987,920598.6007399987,636135.0,sideways,5d_10%,2,-0.002669447042268569,1574130.4360399987,2023 Sideways
2023-09-15,1607397.6007399987,920598.6007399987,686799.0,sideways,5d_10%,2,0.03254506742574104,1607397.6007399987,2023 Sideways
2023-09-18,1653039.2423399987,1204175.2423399987,448864.0,sideways,5d_10%,1,0.028394742893101288,1653039.2423399987,2023 Sideways
2023-09-19,1647063.2423399987,1204175.2423399987,442888.0,sideways,5d_10%,1,-0.0036151591849329368,1653039.2423399987,2023 Sideways
2023-09-20,1602907.2423399987,1204175.2423399987,398732.0,sideways,5d_10%,1,-0.026808928075686467,1653039.2423399987,2023 Sideways
2023-09-21,1641957.8127399986,1641957.8127399986,0.0,sideways,5d_10%,0,0.02436233948446831,1653039.2423399987,2023 Sideways
2023-09-22,1641957.8127399986,1641957.8127399986,0.0,sideways,5d_10%,0,0.0,1653039.2423399987,2023 Sideways
2023-09-25,1641957.8127399986,1641957.8127399986,0.0,sideways,5d_10%,0,0.0,1653039.2423399987,2023 Sideways
2023-09-26,1641957.8127399986,1641957.8127399986,0.0,sideways,5d_10%,0,0.0,1653039.2423399987,2023 Sideways
2023-09-27,1641957.8127399986,1641957.8127399986,0.0,sideways,5d_10%,0,0.0,1653039.2423399987,2023 Sideways
2023-09-28,1641957.8127399986,1641957.8127399986,0.0,sideways,5d_10%,0,0.0,1653039.2423399987,2023 Sideways
2023-10-09,1641957.8127399986,1641957.8127399986,0.0,sideways,5d_10%,0,0.0,1653039.2423399987,2023 Sideways
2023-10-10,1641957.8127399986,1641957.8127399986,0.0,bear,10d_15%,0,0.0,1653039.2423399987,2023 Sideways
2023-10-11,1667192.9527399985,1149117.9527399985,518075.0,bear,10d_15%,1,0.015368933235799132,1667192.9527399985,2023 Sideways
2023-10-12,1641317.9527399985,1149117.9527399985,492200.0,sideways,5d_10%,1,-0.01552009919276287,1667192.9527399985,2023 Sideways
2023-10-13,1615866.2907399985,1615866.2907399985,0.0,sideways,5d_10%,0,-0.015506844336596215,1667192.9527399985,2023 Sideways
2023-10-16,1615866.2907399985,1615866.2907399985,0.0,bear,10d_15%,0,0.0,1667192.9527399985,2023 Sideways
2023-10-17,1615866.2907399985,1615866.2907399985,0.0,bear,10d_15%,0,0.0,1667192.9527399985,2023 Sideways
2023-10-18,1615866.2907399985,1615866.2907399985,0.0,bear,10d_15%,0,0.0,1667192.9527399985,2023 Sideways
2023-10-19,1615866.2907399985,1615866.2907399985,0.0,bear,10d_15%,0,0.0,1667192.9527399985,2023 Sideways
2023-10-20,1615866.2907399985,1615866.2907399985,0.0,bear,10d_15%,0,0.0,1667192.9527399985,2023 Sideways
2023-10-23,1615866.2907399985,1615866.2907399985,0.0,bear,10d_15%,0,0.0,1667192.9527399985,2023 Sideways
2023-10-24,1615866.2907399985,1615866.2907399985,0.0,bear,10d_15%,0,0.0,1667192.9527399985,2023 Sideways
2023-10-25,1615866.2907399985,1615866.2907399985,0.0,bear,10d_15%,0,0.0,1667192.9527399985,2023 Sideways
2023-10-26,1615866.2907399985,1615866.2907399985,0.0,bear,10d_15%,0,0.0,1667192.9527399985,2023 Sideways
