window,regime,model,symbol,exit_reason,entry_date,exit_date,entry_price,exit_price,gross_return,net_return,shares,cost_ratio
2022 Bear,severe_bear,5d_10%,000950.SZ,stop_loss,2022-03-07,2022-03-08,6.29,5.975499999999999,-0.05,-0.0531,38600,0.0031
2022 Bear,severe_bear,5d_10%,000953.SZ,matured,2022-03-04,2022-03-11,9.17,9.47,0.03271537622682663,0.029615376226826633,11900,0.0031
2022 Bear,severe_bear,5d_10%,001227.SZ,matured,2022-03-04,2022-03-11,5.18,5.63,0.08687258687258681,0.0837725868725868,21100,0.0031
2022 Bear,severe_bear,5d_10%,000788.SZ,matured,2022-03-11,2022-03-18,10.91,14.0,0.2832263978001832,0.2801263978001832,14100,0.0031
2022 Bear,severe_bear,5d_10%,000619.SZ,stop_loss,2022-03-21,2022-03-22,7.59,7.2105,-0.05,-0.0531,21100,0.0031
2022 Bear,severe_bear,5d_10%,000797.SZ,matured,2022-04-01,2022-04-12,4.71,4.62,-0.019108280254777066,-0.022208280254777064,67600,0.0031
2022 Bear,severe_bear,5d_10%,000736.SZ,matured,2022-04-06,2022-04-13,17.11,20.18,0.17942723553477502,0.17632723553477503,13000,0.0031
2022 Bear,severe_bear,5d_10%,000514.SZ,stop_loss,2022-04-20,2022-04-22,6.01,5.709499999999999,-0.05,-0.0531,27300,0.0031
2022 Bear,severe_bear,5d_10%,000514.SZ,matured,2022-04-25,2022-05-05,4.76,5.49,0.15336134453781525,0.15026134453781526,34200,0.0031
2022 Bear,severe_bear,5d_10%,001228.SZ,matured,2022-04-29,2022-05-11,48.25,70.65,0.46424870466321266,0.46114870466321267,2800,0.0031
2022 Bear,severe_bear,5d_10%,000926.SZ,stop_loss,2022-05-16,2022-05-17,7.2,6.84,-0.05,-0.0531,24400,0.0031
2022 Bear,severe_bear,5d_10%,000909.SZ,stop_loss,2022-05-20,2022-05-24,10.3,9.785,-0.05,-0.0531,11200,0.0031
2022 Bear,severe_bear,5d_10%,001318.SZ,matured,2022-05-20,2022-05-27,14.98,21.93,0.46395193591455275,0.46085193591455276,7700,0.0031
2022 Bear,severe_bear,5d_10%,000957.SZ,matured,2022-05-20,2022-05-27,8.4,12.41,0.47738095238095224,0.47428095238095225,13800,0.0031
2022 Bear,sideways,5d_10%,000420.SZ,stop_loss,2022-05-30,2022-05-31,4.1,3.8949999999999996,-0.05,-0.0531,39300,0.0031
2022 Bear,sideways,5d_10%,000957.SZ,stop_loss,2022-05-30,2022-05-31,14.3,13.585,-0.05,-0.0531,11200,0.0031
2022 Bear,sideways,5d_10%,002229.SZ,stop_loss,2022-06-01,2022-06-02,6.56,6.231999999999999,-0.05,-0.0531,24100,0.0031
2022 Bear,recovery,5d_10%,000595.SZ,matured,2022-05-27,2022-06-06,5.94,7.11,0.19696969696969702,0.19386969696969703,31900,0.0031
2022 Bear,recovery,5d_10%,000909.SZ,stop_loss,2022-06-01,2022-06-07,13.11,12.4545,-0.05,-0.0531,12100,0.0031
2022 Bear,recovery,5d_10%,000868.SZ,stop_loss,2022-06-02,2022-06-07,6.36,6.042,-0.05,-0.0531,42000,0.0031
2022 Bear,bull,5d_10%,000633.SZ,stop_loss,2022-06-16,2022-06-17,7.54,7.162999999999999,-0.05,-0.0531,13500,0.0031
2022 Bear,bull,5d_10%,000595.SZ,stop_loss,2022-06-16,2022-06-21,5.36,5.092,-0.05,-0.0531,19000,0.0031
2022 Bear,bull,5d_10%,001270.SZ,matured,2022-06-15,2022-06-22,66.92,93.52,0.39748953974895396,0.39438953974895397,14900,0.0031
2022 Bear,bull,5d_10%,000595.SZ,stop_loss,2022-06-21,2022-06-23,5.01,4.759499999999999,-0.05,-0.0531,20100,0.0031
2022 Bear,bull,5d_10%,000802.SZ,matured,2022-06-17,2022-06-24,4.48,4.65,0.0379464285714286,0.034846428571428605,26300,0.0031
2022 Bear,bull,5d_10%,000595.SZ,stop_loss,2022-06-23,2022-06-28,4.99,4.7405,-0.05,-0.0531,62000,0.0031
2022 Bear,bull,5d_10%,000821.SZ,stop_loss,2022-06-28,2022-06-29,25.05,23.7975,-0.05,-0.0531,5200,0.0031
2022 Bear,bull,5d_10%,001226.SZ,matured,2022-06-22,2022-06-29,39.06,52.18,0.33589349718381967,0.3327934971838197,14500,0.0031
2022 Bear,bull,5d_10%,001270.SZ,matured,2022-06-22,2022-06-29,99.5,100.0,0.005025125628140614,0.0019251256281406144,5600,0.0031
2022 Bear,bull,5d_10%,002168.SZ,stop_loss,2022-06-28,2022-06-30,4.18,3.9709999999999996,-0.05,-0.0531,31400,0.0031
2022 Bear,bull,5d_10%,001270.SZ,stop_loss,2022-07-04,2022-07-05,98.02,93.11899999999999,-0.05,-0.0531,500,0.0031
2022 Bear,bull,5d_10%,000970.SZ,matured,2022-06-28,2022-07-05,18.1,18.49,0.021546961325966674,0.018446961325966675,7200,0.0031
2022 Bear,bull,5d_10%,002090.SZ,stop_loss,2022-07-06,2022-07-07,13.03,12.378499999999999,-0.05,-0.0531,2800,0.0031
2022 Bear,bull,5d_10%,001268.SZ,matured,2022-06-30,2022-07-07,30.49,37.21,0.22040013119055435,0.21730013119055436,43600,0.0031
2022 Bear,bull,5d_10%,001309.SZ,matured,2022-07-01,2022-07-08,42.04,61.55,0.46408182683158894,0.46098182683158895,6300,0.0031
2022 Bear,recovery,5d_10%,001270.SZ,stop_loss,2022-07-05,2022-07-11,91.05,86.49749999999999,-0.05,-0.0531,800,0.0031
2022 Bear,recovery,5d_10%,000957.SZ,stop_loss,2022-07-07,2022-07-11,19.11,18.1545,-0.05,-0.0531,69600,0.0031
2022 Bear,recovery,5d_10%,001309.SZ,stop_loss,2022-07-08,2022-07-11,67.69,64.3055,-0.05,-0.0531,8500,0.0031
2022 Bear,recovery,5d_10%,001318.SZ,matured,2022-07-05,2022-07-12,19.22,19.17,-0.002601456815816694,-0.005701456815816694,4000,0.0031
2022 Bear,sideways,5d_10%,002591.SZ,stop_loss,2022-07-18,2022-07-19,9.99,9.490499999999999,-0.05,-0.0531,20900,0.0031
2022 Bear,sideways,5d_10%,000957.SZ,stop_loss,2022-07-18,2022-07-19,27.5,26.125,-0.05,-0.0531,7600,0.0031
2022 Bear,sideways,5d_10%,002330.SZ,stop_loss,2022-07-18,2022-07-22,8.43,8.0085,-0.05,-0.0531,24800,0.0031
2022 Bear,sideways,5d_10%,002037.SZ,stop_loss,2022-07-22,2022-07-25,11.62,11.038999999999998,-0.05,-0.0531,38800,0.0031
2022 Bear,sideways,5d_10%,000957.SZ,matured,2022-07-21,2022-07-28,17.67,17.81,0.007923033389926282,0.004823033389926281,31600,0.0031
2022 Bear,bear,5d_10%,001336.SZ,matured,2022-07-25,2022-08-01,36.37,36.51,0.003849326367885597,0.0007493263678855972,6100,0.0031
2022 Bear,bear,5d_10%,001226.SZ,matured,2022-07-25,2022-08-01,37.01,37.76,0.02026479329910824,0.017164793299108243,5900,0.0031
2022 Bear,bear,5d_10%,001258.SZ,matured,2022-07-28,2022-08-04,5.9,8.64,0.46440677966101696,0.46130677966101696,81300,0.0031
2022 Bear,bear,5d_10%,001226.SZ,matured,2022-08-03,2022-08-10,34.22,34.76,0.015780245470485177,0.012680245470485177,13700,0.0031
2022 Bear,sideways,5d_10%,001258.SZ,matured,2022-08-04,2022-08-11,9.5,13.92,0.4652631578947368,0.46216315789473683,56700,0.0031
2022 Bear,sideways,5d_10%,000536.SZ,stop_loss,2022-08-15,2022-08-16,2.65,2.5174999999999996,-0.05,-0.0531,199600,0.0031
2022 Bear,sideways,5d_10%,001258.SZ,matured,2022-08-11,2022-08-18,14.59,17.67,0.21110349554489383,0.20800349554489383,51800,0.0031
2022 Bear,sideways,5d_10%,001330.SZ,matured,2022-08-18,2022-08-25,7.96,11.66,0.46482412060301503,0.46172412060301504,49900,0.0031
2022 Bear,sideways,5d_10%,000045.SZ,matured,2022-08-18,2022-08-25,10.6,10.62,0.0018867924528300772,-0.0012132075471699227,37400,0.0031
2022 Bear,sideways,5d_10%,301306.SZ,stop_loss,2022-08-25,2022-08-29,45.77,43.481500000000004,-0.05,-0.0531,6100,0.0031
2022 Bear,sideways,5d_10%,001330.SZ,matured,2022-08-25,2022-09-01,12.83,13.8,0.07560405300077955,0.07250405300077954,22000,0.0031
2022 Bear,sideways,5d_10%,001258.SZ,matured,2022-08-25,2022-09-01,14.31,15.95,0.11460517120894465,0.11150517120894464,19700,0.0031
2022 Bear,bear,5d_10%,301306.SZ,matured,2022-08-29,2022-09-05,44.36,42.69,-0.03764652840396754,-0.04074652840396754,15200,0.0031
2022 Bear,sideways,5d_10%,000892.SZ,stop_loss,2022-09-02,2022-09-06,5.48,5.206,-0.05,-0.0531,84000,0.0031
2022 Bear,sideways,5d_10%,001283.SZ,stop_loss,2022-09-05,2022-09-06,82.67,78.5365,-0.05,-0.0531,6200,0.0031
2022 Bear,sideways,5d_10%,001259.SZ,stop_loss,2022-09-01,2022-09-07,34.41,32.689499999999995,-0.05,-0.0531,19100,0.0031
2022 Bear,bear,5d_10%,000510.SZ,stop_loss,2022-09-20,2022-09-21,7.82,7.429,-0.05,-0.0531,73900,0.0031
2022 Bear,bear,5d_10%,001330.SZ,matured,2022-09-16,2022-09-23,10.59,10.42,-0.016052880075542952,-0.01915288007554295,78000,0.0031
2022 Bear,bear,5d_10%,001332.SZ,stop_loss,2022-09-22,2022-09-28,82.37,78.25150000000001,-0.05,-0.0531,4800,0.0031
2022 Bear,bear,5d_10%,003027.SZ,matured,2022-09-21,2022-09-28,23.73,27.47,0.15760640539401605,0.15450640539401606,23900,0.0031
2022 Bear,bear,5d_10%,001259.SZ,stop_loss,2022-09-29,2022-09-30,32.99,31.3405,-0.05,-0.0531,25200,0.0031
2022 Bear,bear,5d_10%,001255.SZ,matured,2022-09-30,2022-10-14,31.32,33.05,0.05523627075351212,0.05213627075351212,8700,0.0031
2022 Bear,bear,5d_10%,001269.SZ,matured,2022-09-30,2022-10-14,24.79,36.3,0.46430012101653895,0.46120012101653896,11000,0.0031
2022 Bear,bear,5d_10%,001259.SZ,matured,2022-09-30,2022-10-14,31.2,32.15,0.03044871794871784,0.027348717948717842,8700,0.0031
2022 Bear,bear,5d_10%,001269.SZ,matured,2022-10-14,2022-10-21,39.93,58.45,0.4638116704232407,0.4607116704232407,21600,0.0031
2022 Bear,severe_bear,5d_10%,002253.SZ,stop_loss,2022-11-02,2022-11-03,17.56,16.682,-0.05,-0.0531,55900,0.0031
2022 Bear,sideways,5d_10%,001203.SZ,stop_loss,2022-11-07,2022-11-08,16.22,15.408999999999999,-0.05,-0.0531,29800,0.0031
2022 Bear,sideways,5d_10%,001255.SZ,stop_loss,2022-11-07,2022-11-11,37.0,35.15,-0.05,-0.0531,13000,0.0031
2022 Bear,sideways,5d_10%,000153.SZ,stop_loss,2022-11-15,2022-11-16,11.83,11.2385,-0.05,-0.0531,56200,0.0031
2022 Bear,sideways,5d_10%,000863.SZ,matured,2022-11-14,2022-11-21,5.32,5.99,0.12593984962406024,0.12283984962406024,89400,0.0031
2022 Bear,sideways,5d_10%,001255.SZ,matured,2022-11-14,2022-11-21,33.97,36.51,0.0747718575213423,0.0716718575213423,14000,0.0031
2022 Bear,sideways,5d_10%,001338.SZ,matured,2022-11-16,2022-11-23,10.8,15.82,0.4648148148148148,0.4617148148148148,60600,0.0031
2022 Bear,recovery,5d_10%,001338.SZ,matured,2022-11-23,2022-11-30,17.4,21.3,0.22413793103448287,0.22103793103448288,30400,0.0031
2022 Bear,recovery,5d_10%,000863.SZ,matured,2022-11-23,2022-11-30,4.6,4.72,0.026086956521739202,0.022986956521739203,115100,0.0031
2022 Bear,recovery,5d_10%,000797.SZ,matured,2022-11-25,2022-12-02,3.86,4.64,0.20207253886010368,0.1989725388601037,192000,0.0031
2022 Bear,bull,5d_10%,001333.SZ,stop_loss,2022-12-08,2022-12-12,41.95,39.8525,-0.05,-0.0531,14400,0.0031
2022 Bear,recovery,5d_10%,001256.SZ,stop_loss,2022-12-07,2022-12-13,26.14,24.833,-0.05,-0.0531,58200,0.0031
2022 Bear,bull,5d_10%,000153.SZ,matured,2022-12-07,2022-12-14,13.16,14.76,0.12158054711246202,0.11848054711246202,115600,0.0031
2022 Bear,bull,5d_10%,001338.SZ,stop_loss,2022-12-15,2022-12-19,21.8,20.71,-0.05,-0.0531,142100,0.0031
2022 Bear,recovery,5d_10%,000597.SZ,stop_loss,2022-12-19,2022-12-23,8.3,7.885000000000001,-0.05,-0.0531,178700,0.0031
2022 Bear,recovery,5d_10%,001338.SZ,matured,2022-12-19,2022-12-26,20.37,20.31,-0.002945508100147376,-0.006045508100147376,72800,0.0031
2023 Sideways,sideways,5d_10%,001301.SZ,stop_loss,2023-01-03,2023-01-04,71.43,67.8585,-0.05,-0.0531,1300,0.0031
2023 Sideways,sideways,5d_10%,000045.SZ,stop_loss,2023-01-03,2023-01-04,13.42,12.748999999999999,-0.05,-0.0531,7400,0.0031
2023 Sideways,sideways,5d_10%,000716.SZ,stop_loss,2023-01-03,2023-01-04,9.25,8.7875,-0.05,-0.0531,10800,0.0031
2023 Sideways,recovery,5d_10%,000948.SZ,stop_loss,2023-01-04,2023-01-06,26.48,25.156,-0.05,-0.0531,11100,0.0031
2023 Sideways,bull,5d_10%,002253.SZ,stop_loss,2023-01-31,2023-02-01,15.99,15.1905,-0.05,-0.0531,24200,0.0031
2023 Sideways,bull,5d_10%,002362.SZ,matured,2023-01-31,2023-02-07,22.28,32.63,0.4645421903052065,0.4614421903052065,17300,0.0031
2023 Sideways,sideways,5d_10%,001314.SZ,stop_loss,2023-02-14,2023-02-20,55.44,52.66799999999999,-0.05,-0.0531,8100,0.0031
2023 Sideways,recovery,5d_10%,000752.SZ,stop_loss,2023-02-14,2023-02-21,4.71,4.4745,-0.05,-0.0531,95600,0.0031
2023 Sideways,sideways,5d_10%,001225.SZ,stop_loss,2023-02-22,2023-02-24,67.81,64.4195,-0.05,-0.0531,4700,0.0031
2023 Sideways,sideways,5d_10%,000925.SZ,stop_loss,2023-02-28,2023-03-01,11.08,10.526,-0.05,-0.0531,28700,0.0031
2023 Sideways,sideways,5d_10%,001337.SZ,matured,2023-03-03,2023-03-10,11.23,16.45,0.4648263579697238,0.46172635796972383,27900,0.0031
2023 Sideways,sideways,5d_10%,001337.SZ,matured,2023-03-10,2023-03-17,18.1,26.5,0.4640883977900552,0.4609883977900552,19700,0.0031
2023 Sideways,sideways,5d_10%,001337.SZ,matured,2023-03-17,2023-03-24,29.15,30.47,0.04528301886792452,0.04218301886792452,13900,0.0031
2023 Sideways,sideways,5d_10%,002229.SZ,stop_loss,2023-03-23,2023-03-29,17.22,16.358999999999998,-0.05,-0.0531,16500,0.0031
2023 Sideways,sideways,5d_10%,000158.SZ,stop_loss,2023-03-27,2023-03-29,9.61,9.129499999999998,-0.05,-0.0531,33800,0.0031
2023 Sideways,recovery,5d_10%,002316.SZ,matured,2023-03-31,2023-04-10,4.18,4.47,0.06937799043062198,0.06627799043062198,48000,0.0031
2023 Sideways,recovery,5d_10%,001337.SZ,matured,2023-03-31,2023-04-10,25.82,27.83,0.07784663051897756,0.07474663051897755,7700,0.0031
2023 Sideways,sideways,5d_10%,000620.SZ,matured,2023-04-27,2023-05-09,1.49,1.46,-0.020134228187919434,-0.023234228187919433,275000,0.0031
2023 Sideways,bear,5d_10%,600928.SH,stop_loss,2023-05-09,2023-05-10,4.85,4.607499999999999,-0.05,-0.0531,83900,0.0031
2023 Sideways,bear,5d_10%,000697.SZ,stop_loss,2023-05-11,2023-05-17,7.3,6.935,-0.05,-0.0531,27400,0.0031
2023 Sideways,bear,5d_10%,001287.SZ,matured,2023-05-11,2023-05-18,26.03,27.79,0.06761429120245865,0.06451429120245865,7600,0.0031
2023 Sideways,bear,5d_10%,000909.SZ,matured,2023-05-15,2023-05-22,5.59,5.93,0.06082289803220031,0.057722898032200314,50200,0.0031
2023 Sideways,bear,5d_10%,000656.SZ,stop_loss,2023-05-23,2023-05-25,1.01,0.9594999999999999,-0.05,-0.0531,401900,0.0031
2023 Sideways,bear,5d_10%,000656.SZ,stop_loss,2023-05-26,2023-05-29,0.91,0.8644999999999999,-0.05,-0.0531,438900,0.0031
2023 Sideways,bear,5d_10%,000711.SZ,matured,2023-06-01,2023-06-08,1.48,1.8,0.21621621621621623,0.21311621621621624,265600,0.0031
2023 Sideways,sideways,5d_10%,000004.SZ,stop_loss,2023-07-14,2023-07-20,21.01,19.959500000000002,-0.05,-0.0531,15900,0.0031
2023 Sideways,sideways,5d_10%,002316.SZ,stop_loss,2023-07-20,2023-07-21,6.46,6.137,-0.05,-0.0531,51100,0.0031
2023 Sideways,recovery,5d_10%,000752.SZ,matured,2023-07-24,2023-07-31,4.94,5.59,0.13157894736842102,0.12847894736842103,65700,0.0031
2023 Sideways,sideways,5d_10%,000752.SZ,stop_loss,2023-08-14,2023-08-15,8.72,8.284,-0.05,-0.0531,38700,0.0031
2023 Sideways,sideways,5d_10%,002229.SZ,stop_loss,2023-08-15,2023-08-16,41.8,39.709999999999994,-0.05,-0.0531,3900,0.0031
2023 Sideways,sideways,5d_10%,000615.SZ,stop_loss,2023-08-16,2023-08-17,3.94,3.743,-0.05,-0.0531,71000,0.0031
2023 Sideways,bear,5d_10%,001324.SZ,matured,2023-08-15,2023-08-22,28.0,37.0,0.3214285714285714,0.3183285714285714,5900,0.0031
2023 Sideways,bear,5d_10%,000609.SZ,stop_loss,2023-08-28,2023-08-31,6.6,6.27,-0.05,-0.0531,51600,0.0031
2023 Sideways,sideways,5d_10%,001268.SZ,stop_loss,2023-09-11,2023-09-12,27.0,25.65,-0.05,-0.0531,6200,0.0031
2023 Sideways,sideways,5d_10%,000752.SZ,matured,2023-09-11,2023-09-18,8.75,10.64,0.21599999999999997,0.21289999999999998,19100,0.0031
2023 Sideways,sideways,5d_10%,000766.SZ,matured,2023-09-14,2023-09-21,11.88,13.21,0.11195286195286203,0.10885286195286202,23700,0.0031
2023 Sideways,sideways,5d_10%,000541.SZ,stop_loss,2023-10-11,2023-10-12,7.04,6.688,-0.05,-0.0531,25000,0.0031
2023 Sideways,sideways,5d_10%,000752.SZ,stop_loss,2023-10-11,2023-10-13,8.56,8.132,-0.05,-0.0531,20500,0.0031
2023 Sideways,bear,5d_10%,002232.SZ,stop_loss,2023-10-27,2023-11-01,20.36,19.342,-0.05,-0.0531,17000,0.0031
2023 Sideways,bear,5d_10%,000676.SZ,stop_loss,2023-10-30,2023-11-01,8.06,7.657,-0.05,-0.0531,30100,0.0031
2023 Sideways,sideways,5d_10%,000615.SZ,stop_loss,2023-11-02,2023-11-03,3.83,3.6385,-0.05,-0.0531,88100,0.0031
2023 Sideways,sideways,5d_10%,002238.SZ,matured,2023-11-06,2023-11-13,9.63,12.85,0.3343717549325025,0.3312717549325025,34500,0.0031
2023 Sideways,sideways,5d_10%,002178.SZ,stop_loss,2023-11-15,2023-11-16,5.92,5.624,-0.05,-0.0531,43100,0.0031
2023 Sideways,sideways,5d_10%,000697.SZ,matured,2023-11-13,2023-11-20,6.15,6.07,-0.013008130081300862,-0.01610813008130086,59300,0.0031
2023 Sideways,sideways,5d_10%,000006.SZ,stop_loss,2023-11-22,2023-11-23,5.3,5.034999999999999,-0.05,-0.0531,47400,0.0031
2023 Sideways,sideways,5d_10%,000863.SZ,stop_loss,2023-11-20,2023-11-24,4.64,4.4079999999999995,-0.05,-0.0531,77400,0.0031
2023 Sideways,sideways,5d_10%,000670.SZ,stop_loss,2023-11-24,2023-11-27,9.5,9.025,-0.05,-0.0531,14400,0.0031
2023 Sideways,sideways,5d_10%,000518.SZ,stop_loss,2023-11-23,2023-11-29,4.15,3.9425000000000003,-0.05,-0.0531,59600,0.0031
2023 Sideways,sideways,5d_10%,002331.SZ,stop_loss,2023-11-24,2023-11-30,11.07,10.5165,-0.05,-0.0531,12400,0.0031
2023 Sideways,sideways,5d_10%,000625.SZ,stop_loss,2023-11-27,2023-12-01,20.57,19.5415,-0.05,-0.0531,11200,0.0031
2023 Sideways,bear,5d_10%,001239.SZ,stop_loss,2023-12-20,2023-12-26,22.7,21.564999999999998,-0.05,-0.0531,7400,0.0031
2024-2025,sideways,5d_10%,000595.SZ,stop_loss,2024-01-03,2024-01-04,6.5,6.175,-0.05,-0.0531,46100,0.0031
2024-2025,sideways,5d_10%,000068.SZ,stop_loss,2024-01-25,2024-01-26,5.48,5.206,-0.05,-0.0531,37600,0.0031
2024-2025,bear,5d_10%,001270.SZ,stop_loss,2024-01-24,2024-01-30,50.9,48.355,-0.05,-0.0531,5800,0.0031
2024-2025,bear,5d_10%,001379.SZ,stop_loss,2024-01-29,2024-01-30,25.21,23.9495,-0.05,-0.0531,4000,0.0031
2024-2025,bear,5d_10%,001239.SZ,stop_loss,2024-01-29,2024-01-30,22.68,21.546,-0.05,-0.0531,4400,0.0031
2024-2025,bear,5d_10%,002229.SZ,stop_loss,2024-01-30,2024-01-31,20.15,19.1425,-0.05,-0.0531,7000,0.0031
2024-2025,bear,5d_10%,001270.SZ,stop_loss,2024-01-30,2024-01-31,47.77,45.3815,-0.05,-0.0531,2900,0.0031
2024-2025,severe_bear,5d_10%,002229.SZ,stop_loss,2024-01-31,2024-02-02,18.72,17.784,-0.05,-0.0531,7400,0.0031
2024-2025,severe_bear,5d_10%,000536.SZ,stop_loss,2024-01-31,2024-02-02,2.54,2.413,-0.05,-0.0531,55000,0.0031
2024-2025,severe_bear,5d_10%,300123.SZ,stop_loss,2024-02-01,2024-02-02,5.2,4.9399999999999995,-0.05,-0.0531,37700,0.0031
2024-2025,sideways,5d_10%,000536.SZ,stop_loss,2024-02-02,2024-02-05,2.42,2.299,-0.05,-0.0531,56200,0.0031
2024-2025,sideways,5d_10%,000536.SZ,stop_loss,2024-02-05,2024-02-06,2.15,2.0425,-0.05,-0.0531,41800,0.0031
2024-2025,sideways,5d_10%,002316.SZ,stop_loss,2024-02-05,2024-02-07,3.05,2.8974999999999995,-0.05,-0.0531,29400,0.0031
2024-2025,sideways,5d_10%,000004.SZ,stop_loss,2024-02-05,2024-02-07,9.5,9.025,-0.05,-0.0531,9400,0.0031
2024-2025,recovery,5d_10%,000536.SZ,stop_loss,2024-02-06,2024-02-08,2.23,2.1185,-0.05,-0.0531,96200,0.0031
2024-2025,recovery,5d_10%,002232.SZ,matured,2024-02-07,2024-02-22,10.92,13.52,0.23809523809523814,0.23499523809523815,9200,0.0031
2024-2025,recovery,5d_10%,000925.SZ,matured,2024-02-07,2024-02-22,5.49,6.86,0.24954462659380683,0.24644462659380684,18300,0.0031
2024-2025,bull,5d_10%,000620.SZ,stop_loss,2024-03-06,2024-03-07,1.8,1.71,-0.05,-0.0531,409900,0.0031
2024-2025,bull,5d_10%,001324.SZ,stop_loss,2024-03-08,2024-03-11,24.65,23.417499999999997,-0.05,-0.0531,28600,0.0031
2024-2025,bull,5d_10%,000008.SZ,stop_loss,2024-03-11,2024-03-12,3.02,2.8689999999999998,-0.05,-0.0531,224000,0.0031
2024-2025,bull,5d_10%,000737.SZ,stop_loss,2024-03-14,2024-03-15,6.49,6.1655,-0.05,-0.0531,99800,0.0031
2024-2025,sideways,5d_10%,001387.SZ,stop_loss,2024-04-12,2024-04-15,25.84,24.548,-0.05,-0.0531,9000,0.0031
2024-2025,sideways,5d_10%,000809.SZ,stop_loss,2024-04-15,2024-04-16,1.57,1.4915,-0.05,-0.0531,145800,0.0031
2024-2025,sideways,5d_10%,000908.SZ,stop_loss,2024-04-16,2024-04-23,1.59,1.5105,-0.05,-0.0531,70800,0.0031
2024-2025,sideways,5d_10%,000809.SZ,matured,2024-04-16,2024-04-23,1.46,1.68,0.15068493150684925,0.14758493150684926,77100,0.0031
2024-2025,sideways,5d_10%,000809.SZ,stop_loss,2024-04-23,2024-04-24,1.71,1.6244999999999998,-0.05,-0.0531,133600,0.0031
2024-2025,recovery,5d_10%,000691.SZ,stop_loss,2024-04-24,2024-04-26,4.8,4.56,-0.05,-0.0531,23400,0.0031
2024-2025,recovery,5d_10%,000615.SZ,matured,2024-04-24,2024-05-06,2.25,2.58,0.14666666666666672,0.14356666666666673,49900,0.0031
2024-2025,bull,5d_10%,000809.SZ,stop_loss,2024-05-09,2024-05-10,2.18,2.071,-0.05,-0.0531,139400,0.0031
2024-2025,bull,5d_10%,000504.SZ,stop_loss,2024-05-09,2024-05-13,10.17,9.6615,-0.05,-0.0531,29800,0.0031
