window,regime,model,symbol,exit_reason,entry_date,exit_date,entry_price,exit_price,gross_return,net_return,shares,cost_ratio
2024-2025,sideways,5d_10%,000908.SZ,matured,2024-07-22,2024-07-29,1.51,1.82,0.20529801324503305,0.20219801324503306,76800,0.0031
2024-2025,sideways,5d_10%,002232.SZ,stop_loss,2024-07-29,2024-07-31,23.57,22.3915,-0.05,-0.0531,3300,0.0031
2024-2025,sideways,5d_10%,000595.SZ,stop_loss,2024-07-29,2024-08-02,4.3,4.085,-0.05,-0.0531,18300,0.0031
2024-2025,sideways,5d_10%,000016.SZ,stop_loss,2024-08-02,2024-08-05,3.37,3.2015,-0.05,-0.0531,45800,0.0031
2024-2025,sideways,5d_10%,001379.SZ,matured,2024-07-29,2024-08-05,22.4,36.04,0.6089285714285715,0.6058285714285715,3500,0.0031
2024-2025,sideways,5d_10%,000908.SZ,matured,2024-07-31,2024-08-07,2.08,2.57,0.2355769230769229,0.23247692307692291,90700,0.0031
2024-2025,bear,10d_15%,002651.SZ,stop_loss,2024-08-07,2024-08-08,7.26,6.896999999999999,-0.05,-0.0531,17800,0.0031
2024-2025,bear,10d_15%,000908.SZ,stop_loss,2024-08-07,2024-08-12,2.7,2.565,-0.05,-0.0531,48000,0.0031
2024-2025,sideways,5d_10%,000158.SZ,stop_loss,2024-08-23,2024-08-27,7.44,7.068,-0.05,-0.0531,24000,0.0031
2024-2025,bear,10d_15%,000062.SZ,matured,2024-08-21,2024-08-28,15.43,22.59,0.46403110823071936,0.46093110823071937,16500,0.0031
2024-2025,sideways,5d_10%,000908.SZ,stop_loss,2024-09-02,2024-09-05,4.83,4.5885,-0.05,-0.0531,29700,0.0031
2024-2025,bear,10d_15%,000062.SZ,matured,2024-09-02,2024-09-09,28.0,37.4,0.33571428571428563,0.33261428571428564,5100,0.0031
2024-2025,bull,5d_10%,000158.SZ,stop_loss,2024-10-09,2024-10-10,17.56,16.682,-0.05,-0.0531,22700,0.0031
2024-2025,bull,5d_10%,300077.SZ,stop_loss,2024-10-09,2024-10-10,23.21,22.0495,-0.05,-0.0531,17200,0.0031
2024-2025,bull,5d_10%,000908.SZ,matured,2024-10-10,2024-10-17,3.75,3.99,0.06400000000000006,0.06090000000000006,204000,0.0031
2024-2025,bull,5d_10%,000506.SZ,matured,2024-10-15,2024-10-22,1.6,1.94,0.2124999999999999,0.20939999999999992,95300,0.0031
2024-2025,bull,5d_10%,000935.SZ,stop_loss,2024-10-22,2024-10-23,20.66,19.627,-0.05,-0.0531,6800,0.0031
2024-2025,bull,5d_10%,000676.SZ,stop_loss,2024-10-23,2024-10-24,12.0,11.399999999999999,-0.05,-0.0531,6800,0.0031
2024-2025,bull,5d_10%,001289.SZ,stop_loss,2024-10-23,2024-10-24,19.35,18.3825,-0.05,-0.0531,4200,0.0031
2024-2025,bull,5d_10%,000958.SZ,matured,2024-10-21,2024-10-28,4.95,7.26,0.46666666666666656,0.46356666666666657,137400,0.0031
2024-2025,bull,5d_10%,000506.SZ,matured,2024-10-22,2024-10-29,2.04,2.48,0.21568627450980382,0.21258627450980383,69400,0.0031
2024-2025,sideways,5d_10%,002243.SZ,stop_loss,2024-10-28,2024-11-04,9.39,8.9205,-0.05,-0.0531,25300,0.0031
2024-2025,sideways,5d_10%,000016.SZ,matured,2024-10-28,2024-11-04,5.82,6.97,0.19759450171821302,0.19449450171821303,40900,0.0031
2024-2025,sideways,5d_10%,000958.SZ,matured,2024-10-28,2024-11-04,7.99,9.58,0.19899874843554444,0.19589874843554445,29800,0.0031
2024-2025,sideways,5d_10%,000917.SZ,matured,2024-10-28,2024-11-04,8.35,10.01,0.19880239520958076,0.19570239520958077,28500,0.0031
2024-2025,sideways,5d_10%,000506.SZ,matured,2024-10-29,2024-11-05,2.6,3.16,0.2153846153846155,0.21228461538461552,126400,0.0031
2024-2025,recovery,5d_10%,000536.SZ,stop_loss,2024-11-05,2024-11-06,8.11,7.7044999999999995,-0.05,-0.0531,44800,0.0031
2024-2025,bull,5d_10%,000716.SZ,stop_loss,2024-11-07,2024-11-08,7.87,7.4765,-0.05,-0.0531,30300,0.0031
2024-2025,bull,5d_10%,000597.SZ,stop_loss,2024-11-07,2024-11-08,6.69,6.3555,-0.05,-0.0531,35600,0.0031
2024-2025,bull,5d_10%,002178.SZ,stop_loss,2024-11-07,2024-11-08,9.49,9.0155,-0.05,-0.0531,25100,0.0031
2024-2025,bull,5d_10%,000795.SZ,matured,2024-11-04,2024-11-11,9.96,13.37,0.3423694779116464,0.3392694779116464,34900,0.0031
2024-2025,bull,5d_10%,002065.SZ,stop_loss,2024-11-12,2024-11-13,9.43,8.958499999999999,-0.05,-0.0531,39000,0.0031
2024-2025,bull,5d_10%,000752.SZ,stop_loss,2024-11-12,2024-11-13,8.3,7.885000000000001,-0.05,-0.0531,44300,0.0031
2024-2025,bull,5d_10%,000506.SZ,stop_loss,2024-11-12,2024-11-13,4.19,3.9805,-0.05,-0.0531,87900,0.0031
2024-2025,bull,5d_10%,000557.SZ,stop_loss,2024-11-07,2024-11-14,6.26,5.946999999999999,-0.05,-0.0531,38100,0.0031
2024-2025,sideways,5d_10%,002117.SZ,stop_loss,2024-11-25,2024-11-26,11.42,10.849,-0.05,-0.0531,14200,0.0031
2024-2025,recovery,5d_10%,002155.SZ,stop_loss,2024-11-25,2024-11-27,22.26,21.147000000000002,-0.05,-0.0531,7300,0.0031
2024-2025,recovery,5d_10%,000615.SZ,matured,2024-11-22,2024-11-29,3.24,3.83,0.18209876543209869,0.1789987654320987,143400,0.0031
2024-2025,sideways,5d_10%,002006.SZ,stop_loss,2024-12-03,2024-12-04,22.88,21.735999999999997,-0.05,-0.0531,10500,0.0031
2024-2025,sideways,5d_10%,002131.SZ,stop_loss,2024-12-03,2024-12-04,4.67,4.4365,-0.05,-0.0531,51800,0.0031
2024-2025,sideways,5d_10%,000008.SZ,stop_loss,2024-12-04,2024-12-06,3.71,3.5244999999999997,-0.05,-0.0531,64200,0.0031
2024-2025,sideways,5d_10%,002481.SZ,stop_loss,2024-12-10,2024-12-11,6.99,6.6405,-0.05,-0.0531,57400,0.0031
2024-2025,sideways,5d_10%,002195.SZ,matured,2024-12-04,2024-12-11,4.79,4.7,-0.018789144050104345,-0.021889144050104344,49700,0.0031
2024-2025,sideways,5d_10%,000530.SZ,stop_loss,2024-12-13,2024-12-17,7.48,7.106,-0.05,-0.0531,43500,0.0031
2024-2025,sideways,5d_10%,000863.SZ,stop_loss,2024-12-16,2024-12-17,5.2,4.9399999999999995,-0.05,-0.0531,43800,0.0031
2024-2025,sideways,5d_10%,002115.SZ,stop_loss,2024-12-11,2024-12-18,9.85,9.3575,-0.05,-0.0531,47200,0.0031
2024-2025,recovery,5d_10%,002058.SZ,stop_loss,2024-12-19,2024-12-20,18.36,17.442,-0.05,-0.0531,12200,0.0031
2024-2025,recovery,5d_10%,002181.SZ,stop_loss,2024-12-19,2024-12-23,9.11,8.654499999999999,-0.05,-0.0531,24600,0.0031
2024-2025,sideways,5d_10%,000533.SZ,stop_loss,2024-12-31,2025-01-02,6.34,6.023,-0.05,-0.0531,69600,0.0031
2024-2025,sideways,5d_10%,002168.SZ,stop_loss,2025-01-02,2025-01-03,3.06,2.907,-0.05,-0.0531,142100,0.0031
2024-2025,sideways,5d_10%,002449.SZ,stop_loss,2025-01-03,2025-01-06,14.29,13.575499999999998,-0.05,-0.0531,14900,0.0031
2024-2025,sideways,5d_10%,000573.SZ,matured,2025-01-03,2025-01-10,3.77,5.53,0.46684350132625996,0.46374350132625997,56700,0.0031
2024-2025,sideways,5d_10%,000016.SZ,stop_loss,2025-01-14,2025-01-15,6.68,6.345999999999999,-0.05,-0.0531,33900,0.0031
2024-2025,sideways,5d_10%,000777.SZ,stop_loss,2025-01-14,2025-01-15,21.0,19.95,-0.05,-0.0531,10800,0.0031
2024-2025,sideways,5d_10%,002123.SZ,stop_loss,2025-01-16,2025-01-17,13.08,12.426,-0.05,-0.0531,34100,0.0031
2024-2025,sideways,5d_10%,002090.SZ,stop_loss,2025-01-21,2025-01-22,11.72,11.134,-0.05,-0.0531,18700,0.0031
2024-2025,sideways,5d_10%,000856.SZ,stop_loss,2025-01-21,2025-01-22,9.56,9.082,-0.05,-0.0531,23000,0.0031
2024-2025,sideways,5d_10%,000972.SZ,stop_loss,2025-02-05,2025-02-10,3.64,3.4579999999999997,-0.05,-0.0531,83200,0.0031
2024-2025,sideways,5d_10%,000818.SZ,matured,2025-01-27,2025-02-11,18.47,27.05,0.4645370871683814,0.4614370871683814,11700,0.0031
2024-2025,sideways,5d_10%,000736.SZ,matured,2025-01-27,2025-02-11,6.12,6.58,0.07516339869281041,0.07206339869281041,35300,0.0031
2024-2025,sideways,5d_10%,002616.SZ,stop_loss,2025-02-28,2025-03-03,6.77,6.431499999999999,-0.05,-0.0531,68300,0.0031
2024-2025,recovery,5d_10%,002227.SZ,stop_loss,2025-03-04,2025-03-05,15.5,14.725,-0.05,-0.0531,29300,0.0031
2024-2025,recovery,5d_10%,001202.SZ,stop_loss,2025-03-24,2025-03-25,22.33,21.213499999999996,-0.05,-0.0531,20000,0.0031
2024-2025,sideways,5d_10%,001217.SZ,stop_loss,2025-03-27,2025-03-31,14.86,14.116999999999999,-0.05,-0.0531,29600,0.0031
2024-2025,sideways,5d_10%,001333.SZ,stop_loss,2025-04-01,2025-04-02,29.02,27.569,-0.05,-0.0531,5200,0.0031
2024-2025,bear,10d_15%,002549.SZ,matured,2025-03-31,2025-04-08,8.35,12.23,0.4646706586826348,0.4615706586826348,51900,0.0031
2024-2025,bear,10d_15%,000736.SZ,stop_loss,2025-04-08,2025-04-09,4.5,4.2749999999999995,-0.05,-0.0531,99200,0.0031
2024-2025,bear,10d_15%,001212.SZ,matured,2025-04-01,2025-04-09,35.42,51.87,0.4644268774703555,0.4613268774703555,4200,0.0031
2024-2025,sideways,5d_10%,002168.SZ,stop_loss,2025-05-07,2025-05-08,2.6,2.4699999999999998,-0.05,-0.0531,135800,0.0031
2024-2025,sideways,5d_10%,000793.SZ,stop_loss,2025-05-08,2025-05-09,2.95,2.8025,-0.05,-0.0531,117800,0.0031
2024-2025,recovery,5d_10%,002717.SZ,stop_loss,2025-05-09,2025-05-13,2.0,1.9,-0.05,-0.0531,171000,0.0031
2024-2025,recovery,5d_10%,000691.SZ,matured,2025-05-06,2025-05-13,3.69,4.13,0.1192411924119241,0.1161411924119241,136800,0.0031
2024-2025,sideways,5d_10%,000826.SZ,stop_loss,2025-05-29,2025-05-30,2.51,2.3844999999999996,-0.05,-0.0531,141000,0.0031
2024-2025,sideways,5d_10%,001230.SZ,stop_loss,2025-05-28,2025-06-03,25.55,24.2725,-0.05,-0.0531,19800,0.0031
2024-2025,sideways,5d_10%,000504.SZ,stop_loss,2025-06-10,2025-06-11,8.99,8.5405,-0.05,-0.0531,54700,0.0031
