date,value,cash,positions,regime,model,num_positions,monthly_halted,ret,cummax,window
2022-02-07,970749.67075,677769.67075,292980.0,bear,10d_15%,1,False,-0.013256479829611312,1084223.69705,2022 Bear
2022-02-08,954322.6156499999,668212.6156499999,286110.0,bear,10d_15%,1,False,-0.016922030050557257,1084223.69705,2022 Bear
2022-02-09,952459.5191499998,468648.5191499999,483811.0,bear,10d_15%,3,False,-0.0019522711391798397,1084223.69705,2022 Bear
2022-02-10,947746.5633099999,394178.5633099998,553568.0,bear,10d_15%,3,False,-0.0049481954300860664,1084223.69705,2022 Bear
2022-02-11,935509.5891799999,554347.5891799999,381162.0,bear,10d_15%,2,False,-0.012911652338007396,1084223.69705,2022 Bear
2022-02-14,934295.2831799999,388512.2831799999,545783.0,bear,10d_15%,3,False,-0.0012980155564886742,1084223.69705,2022 Bear
2022-02-15,957356.0499799999,687547.0499799999,269809.0,bear,10d_15%,2,False,0.024682525123651988,1084223.69705,2022 Bear
2022-02-16,969191.3555799999,804943.3555799999,164248.00000000003,bear,10d_15%,1,False,0.012362491050479374,1084223.69705,2022 Bear
2022-02-17,978197.1140799999,563675.1140799999,414522.0,sideways,5d_10%,3,False,0.009292033454642912,1084223.69705,2022 Bear
2022-02-18,950639.8120699999,584324.8120699999,366315.0,sideways,5d_10%,2,False,-0.028171522501288293,1084223.69705,2022 Bear
2022-02-21,966153.3250699998,409107.32506999985,557046.0,sideways,5d_10%,3,False,0.016319023044300662,1084223.69705,2022 Bear
2022-02-22,957881.8841599998,646673.8841599998,311208.0,bear,10d_15%,2,False,-0.008561209380923751,1084223.69705,2022 Bear
2022-02-23,945940.8841599998,646673.8841599998,299267.0,bear,10d_15%,2,False,-0.012466046385741447,1084223.69705,2022 Bear
2022-02-24,948054.9570199997,532309.9570199997,415745.0,bear,10d_15%,2,False,0.002234888982388439,1084223.69705,2022 Bear
2022-02-25,923527.9570199997,532309.9570199997,391218.0,bear,10d_15%,2,False,-0.025870863095421415,1084223.69705,2022 Bear
2022-02-28,913566.1731999996,641251.1731999996,272315.0,bear,10d_15%,2,False,-0.010786661891800664,1084223.69705,2022 Bear
2022-03-01,904441.0840999996,449395.0840999996,455046.0,sideways,5d_10%,3,False,-0.009988427075881101,1084223.69705,2022 Bear
2022-03-02,919662.0840999996,449395.0840999996,470267.0,sideways,5d_10%,3,False,0.01682917800571415,1084223.69705,2022 Bear
2022-03-03,914622.5391499996,578215.5391499996,336407.0,sideways,5d_10%,2,False,-0.00547977897222085,1084223.69705,2022 Bear
2022-03-04,883830.2322499997,404677.2322499996,479153.0,sideways,5d_10%,3,False,-0.03366668279202556,1084223.69705,2022 Bear
2022-03-07,892275.1492799997,718962.1492799997,173313.0,bear,10d_15%,1,False,0.009554908535433837,1084223.69705,2022 Bear
2022-03-08,909663.1492799997,718962.1492799997,190701.0,severe_bear,5d_10%,1,False,0.019487262436963304,1084223.69705,2022 Bear
2022-03-09,899646.1492799997,718962.1492799997,180684.0,severe_bear,5d_10%,1,False,-0.011011768485871376,1084223.69705,2022 Bear
2022-03-10,917790.1492799997,718962.1492799997,198828.0,severe_bear,5d_10%,1,False,0.020167929373699822,1084223.69705,2022 Bear
2022-03-11,885271.5289799997,763255.5289799997,122016.0,severe_bear,5d_10%,1,False,-0.035431433128270795,1084223.69705,2022 Bear
2022-03-14,897448.5289799997,763255.5289799997,134193.0,severe_bear,5d_10%,1,False,0.013755101798010205,1084223.69705,2022 Bear
2022-03-15,910855.5289799997,763255.5289799997,147600.0,severe_bear,5d_10%,1,False,0.014939018302517981,1084223.69705,2022 Bear
2022-03-16,925615.5289799997,763255.5289799997,162360.0,severe_bear,5d_10%,1,False,0.016204545650097435,1084223.69705,2022 Bear
2022-03-17,933610.5289799997,763255.5289799997,170355.0,severe_bear,5d_10%,1,False,0.008637495536413686,1084223.69705,2022 Bear
2022-03-18,935145.5689799997,935145.5689799997,0.0,severe_bear,5d_10%,0,False,0.001644197395328284,1084223.69705,2022 Bear
2022-03-21,922268.0161799998,795308.0161799998,126960.0,severe_bear,5d_10%,1,False,-0.013770639809635221,1084223.69705,2022 Bear
2022-03-22,927742.4044199998,927742.4044199998,0.0,severe_bear,5d_10%,0,False,0.005935788885615523,1084223.69705,2022 Bear
2022-03-23,927742.4044199998,927742.4044199998,0.0,severe_bear,5d_10%,0,False,0.0,1084223.69705,2022 Bear
2022-03-24,927742.4044199998,927742.4044199998,0.0,severe_bear,5d_10%,0,False,0.0,1084223.69705,2022 Bear
2022-03-25,927742.4044199998,927742.4044199998,0.0,severe_bear,5d_10%,0,False,0.0,1084223.69705,2022 Bear
2022-03-28,927742.4044199998,927742.4044199998,0.0,severe_bear,5d_10%,0,False,0.0,1084223.69705,2022 Bear
2022-03-29,927742.4044199998,927742.4044199998,0.0,severe_bear,5d_10%,0,False,0.0,1084223.69705,2022 Bear
2022-03-30,927742.4044199998,927742.4044199998,0.0,severe_bear,5d_10%,0,False,0.0,1084223.69705,2022 Bear
2022-03-31,927742.4044199998,927742.4044199998,0.0,severe_bear,5d_10%,0,False,0.0,1084223.69705,2022 Bear
2022-04-01,902011.1474199998,649491.1474199998,252520.00000000003,bear,10d_15%,1,False,-0.02773534644682596,1084223.69705,2022 Bear
2022-04-06,927129.8015199997,455896.8015199998,471233.0,sideways,5d_10%,2,False,0.02784738766460504,1084223.69705,2022 Bear
2022-04-07,959266.8015199997,455896.8015199998,503370.0,severe_bear,5d_10%,2,False,0.03466289180577786,1084223.69705,2022 Bear
2022-04-08,1009721.8015199997,455896.8015199998,553825.0,severe_bear,5d_10%,2,False,0.05259746289567402,1084223.69705,2022 Bear
2022-04-11,997900.8015199997,455896.8015199998,542004.0,severe_bear,5d_10%,2,False,-0.011707185070387816,1084223.69705,2022 Bear
2022-04-12,943364.1575199998,727986.1575199998,215378.0,severe_bear,5d_10%,1,False,-0.054651368068779904,1084223.69705,2022 Bear
2022-04-13,955609.6963199998,955609.6963199998,0.0,severe_bear,5d_10%,0,False,0.01298071238172982,1084223.69705,2022 Bear
2022-04-14,955609.6963199998,955609.6963199998,0.0,severe_bear,5d_10%,0,False,0.0,1084223.69705,2022 Bear
2022-04-15,955609.6963199998,955609.6963199998,0.0,severe_bear,5d_10%,0,False,0.0,1084223.69705,2022 Bear
2022-04-18,955609.6963199998,955609.6963199998,0.0,severe_bear,5d_10%,0,False,0.0,1084223.69705,2022 Bear
2022-04-19,955609.6963199998,955609.6963199998,0.0,severe_bear,5d_10%,0,False,0.0,1084223.69705,2022 Bear
2022-04-20,971131.7469199997,812385.7469199997,158746.0,severe_bear,5d_10%,1,False,0.016243086125825812,1084223.69705,2022 Bear
2022-04-21,955185.7469199997,812385.7469199997,142800.0,severe_bear,5d_10%,1,False,-0.01642001721246744,1084223.69705,2022 Bear
2022-04-22,948027.2519399996,948027.2519399996,0.0,severe_bear,5d_10%,0,False,-0.007494348615526003,1084223.69705,2022 Bear
2022-04-25,950822.8495399996,805994.8495399996,144828.0,severe_bear,5d_10%,1,False,0.0029488578458891634,1084223.69705,2022 Bear
2022-04-26,953802.8495399996,805994.8495399996,147808.0,severe_bear,5d_10%,1,False,0.00313412745754027,1084223.69705,2022 Bear
2022-04-27,954100.8495399996,805994.8495399996,148106.0,severe_bear,5d_10%,1,False,0.00031243353922016937,1084223.69705,2022 Bear
2022-04-28,969000.8495399996,805994.8495399996,163006.0,severe_bear,5d_10%,1,False,0.015616797749612887,1084223.69705,2022 Bear
2022-04-29,957869.0370399996,685213.0370399996,272656.0,severe_bear,5d_10%,2,False,-0.011487928524814506,1084223.69705,2022 Bear
2022-05-05,969145.5534399996,848520.5534399996,120625.0,severe_bear,5d_10%,1,False,0.011772503300499837,1084223.69705,2022 Bear
2022-05-06,981220.5534399996,848520.5534399996,132700.0,severe_bear,5d_10%,1,False,0.012459428779443504,1084223.69705,2022 Bear
2022-05-09,994495.5534399996,848520.5534399996,145975.0,severe_bear,5d_10%,1,False,0.013529068417350132,1084223.69705,2022 Bear
2022-05-10,1009095.5534399996,848520.5534399996,160575.0,severe_bear,5d_10%,1,False,0.01468080973263075,1084223.69705,2022 Bear
2022-05-11,1024827.6284399995,1024827.6284399995,0.0,severe_bear,5d_10%,0,False,0.015590272840237507,1084223.69705,2022 Bear
2022-05-12,1024827.6284399995,1024827.6284399995,0.0,severe_bear,5d_10%,0,False,0.0,1084223.69705,2022 Bear
2022-05-13,1024827.6284399995,1024827.6284399995,0.0,severe_bear,5d_10%,0,False,0.0,1084223.69705,2022 Bear
2022-05-16,1023563.2604399995,871268.2604399995,152295.0,severe_bear,5d_10%,1,False,-0.0012337372304498384,1084223.69705,2022 Bear
2022-05-17,1016698.0148399995,1016698.0148399995,0.0,severe_bear,5d_10%,0,False,-0.0067072020512428665,1084223.69705,2022 Bear
2022-05-18,1016698.0148399995,1016698.0148399995,0.0,severe_bear,5d_10%,0,False,0.0,1084223.69705,2022 Bear
2022-05-19,1016698.0148399995,1016698.0148399995,0.0,severe_bear,5d_10%,0,False,0.0,1084223.69705,2022 Bear
2022-05-20,990588.1850399994,713358.1850399994,277230.0,sideways,5d_10%,3,False,-0.025681007948175294,1084223.69705,2022 Bear
2022-05-23,1018327.1850399994,713358.1850399994,304969.0,sideways,5d_10%,3,False,0.028002554864794638,1084223.69705,2022 Bear
2022-05-24,1032266.5776399995,809078.5776399995,223188.0,severe_bear,5d_10%,2,False,0.013688520550939165,1084223.69705,2022 Bear
2022-05-25,1054574.5776399993,809078.5776399995,245496.0,severe_bear,5d_10%,2,False,0.02161069677466565,1084223.69705,2022 Bear
2022-05-26,1079164.5776399993,809078.5776399995,270086.0,severe_bear,5d_10%,2,False,0.023317459496349002,1084223.69705,2022 Bear
2022-05-27,1090354.3682399995,939694.3682399995,150660.0,severe_bear,5d_10%,1,False,0.010368938002460082,1090354.3682399995,2022 Bear
2022-05-30,1085994.3672399996,658559.3672399995,427435.0,sideways,5d_10%,3,False,-0.003998700905869401,1090354.3682399995,2022 Bear
2022-05-31,1106997.7505399995,924810.7505399995,182187.0,sideways,5d_10%,1,False,0.019340232264168034,1106997.7505399995,2022 Bear
2022-06-01,1123217.8582399995,648380.8582399995,474837.0,sideways,5d_10%,3,False,0.014652340252803375,1123217.8582399995,2022 Bear
2022-06-02,1123779.9312799994,545923.9312799994,577856.0,sideways,5d_10%,3,False,0.0005004131975614445,1123779.9312799994,2022 Bear
2022-06-06,1115632.8670799993,743935.8670799994,371697.0,recovery,5d_10%,2,False,-0.007249697181120229,1123779.9312799994,2022 Bear
2022-06-07,1095814.9925099993,1095814.9925099993,0.0,recovery,5d_10%,0,False,-0.01776379591780075,1123779.9312799994,2022 Bear
2022-06-08,1095814.9925099993,1095814.9925099993,0.0,recovery,5d_10%,0,False,0.0,1123779.9312799994,2022 Bear
2022-06-09,1095814.9925099993,1095814.9925099993,0.0,recovery,5d_10%,0,False,0.0,1123779.9312799994,2022 Bear
2022-06-10,1095814.9925099993,1095814.9925099993,0.0,recovery,5d_10%,0,False,0.0,1123779.9312799994,2022 Bear
2022-06-13,1095814.9925099993,1095814.9925099993,0.0,recovery,5d_10%,0,False,0.0,1123779.9312799994,2022 Bear
2022-06-14,1095814.9925099993,1095814.9925099993,0.0,recovery,5d_10%,0,False,0.0,1123779.9312799994,2022 Bear
2022-06-15,1015644.0445099992,224724.04450999922,790920.0,bull,5d_10%,1,False,-0.0731610249430572,1123779.9312799994,2022 Bear
2022-06-16,1098459.0351099991,45253.0351099992,1053206.0,bull,5d_10%,3,False,0.08153938483433354,1123779.9312799994,2022 Bear
2022-06-17,1178287.1868499992,26268.18684999917,1152019.0,bull,5d_10%,3,False,0.07267285277689584,1178287.1868499992,2022 Bear
