date,window,value,equity,return,drawdown,daily_ret,cummax
2022-03-30,2022 Bear,994146.9116999996,1.013241855921259,0.04467682882067869,-0.04531677052998839,0.04467682882067869,1041336.9387999998
2022-03-31,2022 Bear,1007308.7175999996,1.0266564654527484,0.013239296672453715,-0.03267743602681861,0.013239296672453715,1041336.9387999998
2022-04-07,2022 Bear,948816.2146999994,0.967040475604197,-0.05806809955875658,-0.08884801897704497,-0.05806809955875658,1041336.9387999998
2022-04-08,2022 Bear,925539.3986999994,0.9433165732652087,-0.024532481253347616,-0.11120083787044122,-0.024532481253347616,1041336.9387999998
2022-04-11,2022 Bear,903638.5156999994,0.9209950319758153,-0.023662831674979734,-0.13223234283677598,-0.023662831674979734,1041336.9387999998
2022-04-14,2022 Bear,938412.5317999993,0.9564369653523909,0.0384822199317858,-0.09883871700413027,0.0384822199317858,1041336.9387999998
2022-04-15,2022 Bear,937621.4525999994,0.9556306916041598,-0.0008429972673985597,-0.09959839350318112,-0.0008429972673985597,1041336.9387999998
2022-04-18,2022 Bear,910129.5847999994,0.9276107774198669,-0.029320860485610445,-0.12599894338829387,-0.029320860485610445,1041336.9387999998
2022-04-21,2022 Bear,854791.3463999993,0.8712096371860284,-0.06080259264636534,-0.1791404736059483,-0.06080259264636534,1041336.9387999998
2022-04-22,2022 Bear,847228.5106999994,0.8635015393279445,-0.008847581028810447,-0.18640309477899064,-0.008847581028810447,1041336.9387999998
2022-04-25,2022 Bear,806332.5425999993,0.821820067374788,-0.048270292587546226,-0.22567565544233092,-0.048270292587546226,1041336.9387999998
2022-04-28,2022 Bear,821442.7470999993,0.8372204991125369,0.018739420402502205,-0.21116526602177277,0.018739420402502205,1041336.9387999998
2022-05-05,2022 Bear,884429.3816999993,0.9014169410963522,0.07667805799292338,-0.150678950542958,0.07667805799292338,1041336.9387999998
2022-05-10,2022 Bear,928433.2498999992,0.9462660077261916,0.04975396465845372,-0.1084218610645914,0.04975396465845372,1041336.9387999998
2022-05-12,2022 Bear,928839.5356999993,0.9466800972065106,0.00043760367268608213,-0.10803170319650668,0.00043760367268608213,1041336.9387999998
2022-05-17,2022 Bear,874948.9799999993,0.8917544458450609,-0.058019231125198134,-0.15978301796509797,-0.058019231125198134,1041336.9387999998
2022-05-19,2022 Bear,923259.5086999993,0.940992892582093,0.05521525232248403,-0.11339022529640475,0.05521525232248403,1041336.9387999998
2022-05-24,2022 Bear,867771.3896999992,0.8844389929366189,-0.06010024102338296,-0.16667568644977815,-0.06010024102338296,1041336.9387999998
2022-05-26,2022 Bear,890555.6869999992,0.9076609165883621,0.02625610566381642,-0.14479583522097617,0.02625610566381642,1041336.9387999998
2022-05-31,2022 Bear,938224.0113999991,0.9562448239719499,0.05352649485691274,-0.0990197538933214,0.05352649485691274,1041336.9387999998
2022-06-02,2022 Bear,919478.8487999992,0.9371396161612744,-0.01997941043102147,-0.11702080802052939,-0.01997941043102147,1041336.9387999998
2022-06-08,2022 Bear,855752.3921999992,0.872189142145061,-0.06930714793838777,-0.17821757750556866,-0.06930714793838777,1041336.9387999998
2022-06-10,2022 Bear,884070.2487999992,0.9010509101990715,0.033091180180284896,-0.15102382729381436,0.033091180180284896,1041336.9387999998
2022-06-15,2022 Bear,891973.3698999992,0.9091058294435934,0.008939471847092983,-0.14343442869905476,0.008939471847092983,1041336.9387999998
2022-06-16,2022 Bear,897886.0639999993,0.915132090826968,0.006628778727623796,-0.1377564450612001,0.006628778727623796,1041336.9387999998
2022-06-17,2022 Bear,911077.0879999993,0.9285764796612163,0.014691200285741335,-0.1250890523005046,0.014691200285741335,1041336.9387999998
2022-06-22,2022 Bear,949729.7949999993,0.9679716033759688,0.042425287068573514,-0.0879707041849157,0.042425287068573514,1041336.9387999998
2022-06-23,2022 Bear,964247.3986999993,0.9827680520128844,0.015286035856124647,-0.07402939166725009,0.015286035856124647,1041336.9387999998
2022-06-24,2022 Bear,965045.7352999994,0.9835817225566581,0.0008279375200559436,-0.07326274585814241,0.0008279375200559436,1041336.9387999998
2022-06-29,2022 Bear,969896.4520999994,0.9885256088526744,0.005026411311472412,-0.06860458324116103,0.005026411311472412,1041336.9387999998
2022-06-30,2022 Bear,974280.4106999994,0.9929937717528137,0.00452002746324931,-0.06439465037826653,0.00452002746324931,1041336.9387999998
2022-07-01,2022 Bear,983181.3476999993,1.0020656723131602,0.009135908822804684,-0.05584704520999406,0.009135908822804684,1041336.9387999998
2022-07-04,2022 Bear,993473.9003999995,1.012555917846471,0.010468620793181227,-0.04596306595553601,0.010468620793181227,1041336.9387999998
2022-07-05,2022 Bear,979060.8605999994,0.9978660415067193,-0.014507718616661114,-0.05980396534455512,-0.014507718616661114,1041336.9387999998
2022-07-06,2022 Bear,938106.9065999993,0.9561254698971218,-0.041829834740715,-0.09913221009806794,-0.041829834740715,1041336.9387999998
2022-07-07,2022 Bear,966387.4279999994,0.9849491856402575,0.0301463737246086,-0.07197431302722213,0.0301463737246086,1041336.9387999998
2022-07-08,2022 Bear,959094.7537999994,0.9775164383731544,-0.0075463256130025025,-0.078977497038349,-0.0075463256130025025,1041336.9387999998
2022-07-11,2022 Bear,915071.5446999993,0.9326476593555575,-0.045900792310224925,-0.1212531596598353,-0.045900792310224925,1041336.9387999998
2022-07-12,2022 Bear,896878.6420999994,0.9141053190051794,-0.019881399116136178,-0.13872387631468164,-0.019881399116136178,1041336.9387999998
2022-07-13,2022 Bear,884189.5915999995,0.9011725452599864,-0.014148012790547781,-0.15090922192877498,-0.014148012790547781,1041336.9387999998
2022-07-14,2022 Bear,912174.5347999994,0.9296950055242654,0.03165038750270677,-0.1240351697778459,0.03165038750270677,1041336.9387999998
2022-07-15,2022 Bear,926781.8189999994,0.9445828571874245,0.016013694356423525,-0.110007736719692,0.016013694356423525,1041336.9387999998
2022-07-18,2022 Bear,961796.0614999994,0.9802696310805401,0.03778045898416571,-0.07638342052060554,0.03778045898416571,1041336.9387999998
2022-07-20,2022 Bear,1014548.0963999995,1.0340348936555634,0.05484742245432872,-0.025725431800076914,0.05484742245432872,1041336.9387999998
2022-07-21,2022 Bear,1027124.8463999995,1.0468532099038799,0.012396405892068696,-0.013647928802350773,0.012396405892068696,1041336.9387999998
2022-07-22,2022 Bear,1005516.7418999994,1.0248300706184788,-0.021037466453795672,-0.034398277411803235,-0.021037466453795672,1041336.9387999998
2022-07-25,2022 Bear,1009051.6561999995,1.0284328813134593,0.003515520083057666,-0.03100368516380947,0.003515520083057666,1041336.9387999998
2022-07-26,2022 Bear,994600.5069999995,1.0137041635924897,-0.014321515763049963,-0.044881181161073314,-0.014321515763049963,1041336.9387999998
2022-07-27,2022 Bear,1001175.1930999995,1.020405132098917,0.006610378794025706,-0.038567483975245564,0.006610378794025706,1041336.9387999998
2022-07-28,2022 Bear,1039878.1550999995,1.0598514760798798,0.03865753193520671,-0.0014008757834724772,0.03865753193520671,1041336.9387999998
2022-07-29,2022 Bear,1034918.5124999995,1.054796571806087,-0.00476944589678685,-0.006163640279001958,-0.00476944589678685,1041336.9387999998
2022-08-01,2022 Bear,1057521.2843999995,1.077833483432919,0.021840146472401623,0.0,0.021840146472401623,1057521.2843999995
2022-08-03,2022 Bear,1024101.2482999994,1.0437715364466187,-0.031602234955452,-0.031602234955452,-0.031602234955452,1057521.2843999995
2022-08-04,2022 Bear,1038790.8474999993,1.0587432841641622,0.014343893462081647,-0.017711640584735067,0.014343893462081647,1057521.2843999995
2022-08-08,2022 Bear,1079171.5326999994,1.099899575989738,0.038872777226697686,0.0,0.038872777226697686,1079171.5326999994
2022-08-10,2022 Bear,1117424.9172999996,1.1388877073727488,0.035446991920082827,0.0,0.035446991920082827,1117424.9172999996
2022-08-11,2022 Bear,1131506.9946999995,1.1532402643963413,0.012602258265392852,0.0,0.012602258265392852,1131506.9946999995
2022-08-15,2022 Bear,1154192.4660999996,1.1763614639627906,0.02004890071935872,0.0,0.02004890071935872,1154192.4660999996
2022-08-17,2022 Bear,1166716.4960999996,1.189126047598738,0.010850902572877352,0.0,0.010850902572877352,1166716.4960999996
2022-08-18,2022 Bear,1173234.3415999997,1.1957690837469215,0.005586486110196631,0.0,0.005586486110196631,1173234.3415999997
2022-08-19,2022 Bear,1132016.3098999998,1.1537593622001203,-0.03513196830207743,-0.03513196830207743,-0.03513196830207743,1173234.3415999997
2022-08-22,2022 Bear,1129444.2320999997,1.151137881558804,-0.0022721207967641988,-0.03732426502303132,-0.0022721207967641988,1173234.3415999997
2022-08-23,2022 Bear,1144683.4161999996,1.1666697702550186,0.01349263971330883,-0.024335228170242362,0.01349263971330883,1173234.3415999997
2022-08-24,2022 Bear,1096971.9218999995,1.1180418637913336,-0.04168095180271569,-0.06500186450048606,-0.04168095180271569,1173234.3415999997
2022-08-25,2022 Bear,1084022.0904999995,1.104843300231783,-0.01180507097900041,-0.07603958385529097,-0.01180507097900041,1173234.3415999997
2022-08-26,2022 Bear,1064054.0238999994,1.084491699655621,-0.018420350263148144,-0.09305925834996054,-0.018420350263148144,1173234.3415999997
2022-08-29,2022 Bear,1078876.3499999996,1.0995987236073954,0.013930050323641474,-0.0804255281782148,0.013930050323641474,1173234.3415999997
2022-08-30,2022 Bear,1066937.4768999997,1.0874305361945646,-0.011066025406896718,-0.09060156264692831,-0.011066025406896718,1173234.3415999997
2022-08-31,2022 Bear,1015404.2111999996,1.0349074521664081,-0.04830017392371544,-0.1345256653370367,-0.04830017392371544,1173234.3415999997
2022-09-01,2022 Bear,1002919.1390999996,1.0221825747091293,-0.012295667047948489,-0.14516724959459726,-0.012295667047948489,1173234.3415999997
2022-09-02,2022 Bear,1031152.0843999996,1.0509578005406692,0.028150769288674438,-0.12110305005753175,0.028150769288674438,1173234.3415999997
2022-09-05,2022 Bear,1049944.8381999996,1.0701115136529717,0.018225006848466174,-0.10508514712573436,0.018225006848466174,1173234.3415999997
2022-09-06,2022 Bear,1065243.0254999995,1.085703538845281,0.014570467650687924,-0.09204581921180977,0.014570467650687924,1173234.3415999997
2022-09-07,2022 Bear,1047565.4109999996,1.0676863839223618,-0.016594912218930058,-0.10711323914080029,-0.016594912218930058,1173234.3415999997
2022-09-08,2022 Bear,1058571.1562999997,1.0789035206074216,0.010506022043524688,-0.09773255114884205,0.010506022043524688,1173234.3415999997
2022-09-09,2022 Bear,1013080.8590999997,1.0325394745908032,-0.04297330125544063,-0.13650596204130072,-0.04297330125544063,1173234.3415999997
2022-09-13,2022 Bear,1024897.2625999996,1.0445828400851251,0.011663830575673328,-0.12643431387944648,0.011663830575673328,1173234.3415999997
2022-09-14,2022 Bear,1028882.2382999996,1.0486443566744232,0.0038881708883589106,-0.12303774120960331,0.0038881708883589106,1173234.3415999997
2022-09-15,2022 Bear,987958.8022999996,1.006934889235241,-0.039774654937786535,-0.15791861244645322,-0.039774654937786535,1173234.3415999997
2022-09-16,2022 Bear,984000.1658999996,1.0029002178545348,-0.004006884083409434,-0.16129273495517682,-0.004006884083409434,1173234.3415999997
2022-09-19,2022 Bear,963367.5909999995,0.9818713455238232,-0.02096806038760035,-0.17887879953615582,-0.02096806038760035,1173234.3415999997
2022-09-20,2022 Bear,970516.2560999995,0.9891573176553439,0.0074204957347376865,-0.17278567317041127,0.0074204957347376865,1173234.3415999997
2022-09-21,2022 Bear,969489.8060999996,0.9881111522538623,-0.00105763297992012,-0.17366056232392868,-0.00105763297992012,1173234.3415999997
2022-09-22,2022 Bear,983899.4674999996,1.0027975853034463,0.014863138641927787,-0.1613785646964565,0.014863138641927787,1173234.3415999997
2022-09-23,2022 Bear,968975.5908999995,0.9875870603339868,-0.015168090941161227,-0.17409885089234778,-0.015168090941161227,1173234.3415999997
2022-09-26,2022 Bear,963609.7790999996,0.9821181854194543,-0.005537612970225703,-0.17867237180777062,-0.005537612970225703,1173234.3415999997
2022-09-27,2022 Bear,970904.0402999995,0.9895525501686482,0.007569725171129749,-0.1724551473868997,0.007569725171129749,1173234.3415999997
2022-09-28,2022 Bear,922400.1014999995,0.9401169784329148,-0.04995750021290757,-0.2137972195375092,-0.04995750021290757,1173234.3415999997
2022-09-29,2022 Bear,927245.9716999995,0.9450559250385078,0.005253544738470506,-0.20966686805683954,0.005253544738470506,1173234.3415999997
2022-09-30,2022 Bear,894893.1348999996,0.9120816754404345,-0.034891320951963456,-0.23724263502243892,-0.034891320951963456,1173234.3415999997
2022-10-10,2022 Bear,892783.0851999995,0.9099310972422301,-0.00235787896644879,-0.2390411245698233,-0.00235787896644879,1173234.3415999997
2022-10-12,2022 Bear,930913.6664999996,0.9487940665972338,0.04270979360172156,-0.20654072806080237,0.04270979360172156,1173234.3415999997
2022-10-13,2022 Bear,911099.2016999996,0.9285990181071601,-0.021284964989822686,-0.22342948088487846,-0.021284964989822686,1173234.3415999997
2022-10-14,2022 Bear,924349.3884999995,0.942103706102999,0.014543078048226521,-0.21213575521543548,0.014543078048226521,1173234.3415999997
2022-10-17,2022 Bear,945809.5512999996,0.9639760621179279,0.0232165056492597,-0.1938443005255449,0.0232165056492597,1173234.3415999997
2022-10-20,2022 Bear,941224.2271999995,0.9593026660168025,-0.004848041652463331,-0.19775257693496773,-0.004848041652463331,1173234.3415999997
2022-10-21,2022 Bear,922586.5081999996,0.9403069655147448,-0.01980157167803076,-0.2136383367863055,-0.01980157167803076,1173234.3415999997
2022-10-24,2022 Bear,907850.3172999995,0.9252877311933372,-0.015972692825034773,-0.2261986500822013,-0.015972692825034773,1173234.3415999997
2022-10-27,2022 Bear,898577.6562999996,0.9158369667938357,-0.010213865461409344,-0.23410215296411863,-0.010213865461409344,1173234.3415999997
2022-10-28,2022 Bear,893600.6163999995,0.9107643310637233,-0.005538797748982138,-0.23834430623523128,-0.005538797748982138,1173234.3415999997
2022-10-31,2022 Bear,907662.8840999996,0.9250966978951454,0.015736636078712563,-0.22635840776517568,0.015736636078712563,1173234.3415999997
2022-11-03,2022 Bear,924891.5511999994,0.9426562823207532,0.018981350236749073,-0.21167364574525027,0.018981350236749073,1173234.3415999997
2022-11-04,2022 Bear,933582.9351999995,0.9515146049197997,0.009397192555952616,-0.2042655911973863,0.009397192555952616,1173234.3415999997
2022-11-07,2022 Bear,929450.1801999995,0.9473024705793054,-0.004426767932636522,-0.2077881227611692,-0.004426767932636522,1173234.3415999997
2022-11-08,2022 Bear,931679.9147999994,0.9495750325092644,0.00239898237420344,-0.2058876204310386,0.00239898237420344,1173234.3415999997
2022-11-10,2022 Bear,880511.5964999995,0.897423905559622,-0.054920490918798026,-0.2495006621616609,-0.054920490918798026,1173234.3415999997
2022-11-11,2022 Bear,864983.8512999994,0.8815979132645634,-0.017634912773122235,-0.26273565252072606,-0.017634912773122235,1173234.3415999997
2022-11-14,2022 Bear,879212.5715999994,0.8960999298121007,0.01644969472969393,-0.2506078790696049,0.01644969472969393,1173234.3415999997
2022-11-15,2022 Bear,892903.3039999994,0.910053625128798,0.015571583985753756,-0.23893865672027503,0.015571583985753756,1173234.3415999997
2022-11-17,2022 Bear,880228.2116999995,0.8971350776838699,-0.014195369468584573,-0.2497422036763881,-0.014195369468584573,1173234.3415999997
2022-11-18,2022 Bear,883774.6083999994,0.9007495913255169,0.004028951416077398,-0.24671945146546703,0.004028951416077398,1173234.3415999997
2022-11-21,2022 Bear,921585.5418999995,0.9392867732880321,0.04278345761534563,-0.21449150504477554,0.04278345761534563,1173234.3415999997
2022-11-22,2022 Bear,926996.2632999995,0.9448014203977173,0.00587110056961726,-0.20987970567260472,0.00587110056961726,1173234.3415999997
2022-11-24,2022 Bear,955825.5224999995,0.9741844137489635,0.031099649849041677,-0.1853072411804011,0.031099649849041677,1173234.3415999997
2022-11-25,2022 Bear,944863.3658999994,0.963011702988046,-0.01146878414726582,-0.19465077657764362,-0.01146878414726582,1173234.3415999997
2022-11-28,2022 Bear,971178.8564999994,0.9898326448641585,0.027851106889866584,-0.1722209092724365,0.027851106889866584,1173234.3415999997
2022-11-29,2022 Bear,1000670.4704999995,1.0198907151068901,0.030366820491010138,-0.14708389021810087,0.030366820491010138,1173234.3415999997
2022-12-01,2022 Bear,1022634.4231999996,1.042276537499135,0.021949236384506854,-0.12836303290834405,0.021949236384506854,1173234.3415999997
2022-12-02,2022 Bear,1030819.8780999996,1.050619213432467,0.008004282580656996,-0.12138620431599556,0.008004282580656996,1173234.3415999997
2022-12-05,2022 Bear,1045096.8512999995,1.0651704096911456,0.013850114363641364,-0.10921730276429897,0.013850114363641364,1173234.3415999997
2022-12-06,2022 Bear,1009839.6049999995,1.0292359645349498,-0.03373586501207371,-0.13926862759333347,-0.03373586501207371,1173234.3415999997
2022-12-08,2022 Bear,979157.2907999995,0.9979643238769254,-0.030383353998083673,-0.16542053357842168,-0.030383353998083673,1173234.3415999997
2022-12-09,2022 Bear,981311.2406999995,1.0001596454823662,0.002199799685135506,-0.1635846259309669,0.002199799685135506,1173234.3415999997
2022-12-12,2022 Bear,974221.2087999994,0.992933432740215,-0.007225059294075242,-0.1696277766030918,-0.007225059294075242,1173234.3415999997
2022-12-13,2022 Bear,983279.6718999995,1.002165885062119,0.009298158383513222,-0.16190684415267742,0.009298158383513222,1173234.3415999997
2022-12-15,2022 Bear,971636.9230999995,0.9902995097172876,-0.01184072968528127,-0.17183047866214984,-0.01184072968528127,1173234.3415999997
2022-12-16,2022 Bear,965218.2990999995,0.9837576008528326,-0.006605990208278123,-0.177301358410902,-0.006605990208278123,1173234.3415999997
2022-12-19,2022 Bear,945152.9140999995,0.9633068126464817,-0.020788442385219597,-0.19440398172197548,-0.020788442385219597,1173234.3415999997
2022-12-20,2022 Bear,845255.2328999995,0.8614903600577688,-0.10569472908531985,-0.27955123462608356,-0.10569472908531985,1173234.3415999997
2022-12-22,2022 Bear,820555.0730999996,0.8363157752325675,-0.029222131775813676,-0.30060428338556244,-0.029222131775813676,1173234.3415999997
2022-12-23,2022 Bear,810046.7902999995,0.8256056559921322,-0.01280631019719436,-0.309560961883116,-0.01280631019719436,1173234.3415999997
2022-12-26,2022 Bear,835672.7902999995,0.8517238639694997,0.03163520960376798,-0.2877187781936643,0.03163520960376798,1173234.3415999997
2022-12-27,2022 Bear,859365.7902999995,0.8758719441071633,0.028352006042334343,-0.26752417668916983,0.028352006042334343,1173234.3415999997
2022-12-28,2022 Bear,851481.7902999995,0.8678365132286194,-0.009174207408521262,-0.2742440618139508,-0.009174207408521262,1173234.3415999997
2022-12-29,2022 Bear,819259.7902999995,0.8349956134609329,-0.03784226552707293,-0.3017083107346372,-0.03784226552707293,1173234.3415999997
2022-12-30,2022 Bear,817764.7902999995,0.8334718984478148,-0.0018248179853335156,-0.3029825659682175,-0.0018248179853335156,1173234.3415999997
2023-01-03,2023 Sideways,960775.9666,0.9792299428437948,0.0,0.0,0.1748805744589914,1173234.3415999997
2023-01-04,2023 Sideways,972861.5612000001,0.9915476698902691,0.012578993459597676,0.0,0.012578993459597676,1173234.3415999997
2023-01-10,2023 Sideways,968038.902,0.9866323801068629,-0.0049571895862053905,-0.0049571895862053905,-0.0049571895862053905,1173234.3415999997
2023-01-11,2023 Sideways,1004656.1975,1.0239529974266834,0.03782626444489723,0.0,0.03782626444489723,1173234.3415999997
2023-01-12,2023 Sideways,1001393.8945,1.0206280341768907,-0.003247183472433579,-0.003247183472433579,-0.003247183472433579,1173234.3415999997
2023-01-17,2023 Sideways,954860.7539,0.9732011144847467,-0.046468368596589316,-0.049564660750525014,-0.046468368596589316,1173234.3415999997
2023-01-18,2023 Sideways,928335.1306,0.9461660038128235,-0.027779572248267215,-0.07596734792451221,-0.027779572248267215,1173234.3415999997
2023-01-19,2023 Sideways,906863.2132,0.9242816674229828,-0.023129489224567368,-0.09733975119384064,-0.023129489224567368,1173234.3415999997
2023-01-31,2023 Sideways,915367.3894,0.9329491864531778,0.009377573239509607,-0.08887498860026688,0.009377573239509607,1173234.3415999997
2023-02-01,2023 Sideways,947433.3296,0.9656310289230691,0.03503067792377701,-0.05695766177762518,0.03503067792377701,1173234.3415999997
2023-02-02,2023 Sideways,963778.4032000001,0.9822900483443668,0.017251951234289686,-0.04068834134674215,0.017251951234289686,1173234.3415999997
2023-02-07,2023 Sideways,1006099.9504,1.025424481017963,0.04391211409124862,0.0,0.04391211409124862,1173234.3415999997
2023-02-08,2023 Sideways,997430.7847,1.0165888034739505,-0.008616604837872632,-0.008616604837872632,-0.008616604837872632,1173234.3415999997
2023-02-09,2023 Sideways,996582.1696,1.0157238887125937,-0.0008508009909230507,-0.009460074812861152,-0.0008508009909230507,1173234.3415999997
2023-02-10,2023 Sideways,971082.6283999999,0.9897345684757618,-0.02558699320321467,-0.034805013146137265,-0.02558699320321467,1173234.3415999997
2023-02-14,2023 Sideways,949339.2204000002,0.9675735268664295,-0.022390893796365385,-0.056416591589566356,-0.022390893796365385,1173234.3415999997
2023-02-15,2023 Sideways,986633.7182000002,1.0055843537591118,0.03928469086559616,-0.01934820908425694,0.03928469086559616,1173234.3415999997
2023-02-16,2023 Sideways,966766.0385000003,0.9853350682509434,-0.020136834301838213,-0.039095431705728156,-0.020136834301838213,1173234.3415999997
2023-02-17,2023 Sideways,947644.3098000003,0.9658460614971232,-0.019779065397941165,-0.058101226003201,-0.019779065397941165,1173234.3415999997
2023-02-20,2023 Sideways,950335.9454000002,0.9685893963289379,0.0028403437578472523,-0.0554259096999552,0.0028403437578472523,1173234.3415999997
2023-02-21,2023 Sideways,941465.1792000004,0.9595482460702086,-0.009334347756640993,-0.0642428927407287,-0.009334347756640993,1173234.3415999997
2023-02-22,2023 Sideways,951550.2151000004,0.9698269889522588,0.010712064686842382,-0.05421900207659491,0.010712064686842382,1173234.3415999997
2023-02-23,2023 Sideways,920219.8174000003,0.9378948168168402,-0.03292563776753232,-0.08535944462163614,-0.03292563776753232,1173234.3415999997
2023-02-24,2023 Sideways,911192.9382000003,0.9286945550384833,-0.009809481418803445,-0.0943315941545042,-0.009809481418803445,1173234.3415999997
2023-02-28,2023 Sideways,905500.3108000003,0.9228925872568997,-0.0062474445985560845,-0.0999897073446866,-0.0062474445985560845,1173234.3415999997
2023-03-01,2023 Sideways,924256.7433000003,0.9420092814326765,0.020713888528021362,-0.08134699446855242,0.020713888528021362,1173234.3415999997
2023-03-02,2023 Sideways,914541.6475000003,0.9321075842257597,-0.010511252279656436,-0.09100318796715812,-0.010511252279656436,1173234.3415999997
2023-03-03,2023 Sideways,896601.5276000004,0.9138228818653793,-0.019616514949364228,-0.10883453751932481,-0.019616514949364228,1173234.3415999997
2023-03-06,2023 Sideways,894823.2142000004,0.9120104117479151,-0.001983393230167829,-0.11060206906456838,-0.001983393230167829,1173234.3415999997
2023-03-07,2023 Sideways,883192.8881000003,0.9001566977104373,-0.012997345079382994,-0.12216188088582536,-0.012997345079382994,1173234.3415999997
2023-03-08,2023 Sideways,897832.0768000003,0.915077066675025,0.01657530183637812,-0.10761144909802955,0.01657530183637812,1173234.3415999997
2023-03-09,2023 Sideways,895190.0880000003,0.9123843322275,-0.002942631331926071,-0.1102374196081658,-0.002942631331926071,1173234.3415999997
2023-03-10,2023 Sideways,858334.2587000004,0.8748205995015282,-0.041170953291430945,-0.14686979324594107,-0.041170953291430945,1173234.3415999997
2023-03-13,2023 Sideways,866308.4619000003,0.8829479661460061,0.009290323809371559,-0.13894393737363975,0.009290323809371559,1173234.3415999997
2023-03-14,2023 Sideways,852767.0738000001,0.8691464836400334,-0.015631139132937788,-0.15240322448981192,-0.015631139132937788,1173234.3415999997
2023-03-15,2023 Sideways,860301.1261000001,0.8768252452448007,0.008834830203314104,-0.14491485089730294,0.008834830203314104,1173234.3415999997
2023-03-16,2023 Sideways,863438.0202000001,0.880022390819872,0.003646274548332329,-0.14179697568147287,0.003646274548332329,1173234.3415999997
2023-03-17,2023 Sideways,886507.5345000001,0.9035350097391044,0.026718205314443244,-0.11886733107625436,0.026718205314443244,1173234.3415999997
2023-03-20,2023 Sideways,898729.1338000001,0.9159913537777156,0.013786232856884961,-0.10671983092466308,0.013786232856884961,1173234.3415999997
2023-03-21,2023 Sideways,897071.2147000001,0.9143015904177121,-0.001844737238004046,-0.10836769811652691,-0.001844737238004046,1173234.3415999997
2023-03-22,2023 Sideways,887759.9853000001,0.9048115168208113,-0.01037958776005754,-0.11762247384362845,-0.01037958776005754,1173234.3415999997
2023-03-23,2023 Sideways,898765.7150000001,0.9160286376062359,0.01239719054951638,-0.10668347151525703,0.01239719054951638,1173234.3415999997
2023-03-24,2023 Sideways,881706.5435000001,0.8986418043447602,-0.01898066561206102,-0.12363921382815313,-0.01898066561206102,1173234.3415999997
2023-03-27,2023 Sideways,895824.0214000001,0.9130304418187353,0.016011538083815946,-0.10960732972519971,0.016011538083815946,1173234.3415999997
2023-03-28,2023 Sideways,875005.0381000001,0.8918115806735414,-0.023240036885217585,-0.1303000882247135,-0.023240036885217585,1173234.3415999997
2023-03-29,2023 Sideways,875181.6122000001,0.8919915462970182,0.00020179780951123938,-0.13012458468758503,0.00020179780951123938,1173234.3415999997
