window,regime,model,symbol,exit_reason,entry_date,exit_date,entry_price,exit_price,gross_return,net_return,shares,cost_ratio,effective_threshold
2023 Sideways,bear,10d_15%,__MARKET_SHOCK__,shock_filter,2023-10-24,2023-10-24,0.0,0.0,0.0,0.0,0,0.0,0.35
2023 Sideways,sideways,5d_10%,002238.SZ,stop_loss,2023-11-10,2023-11-14,13.2,12.54,-0.05,-0.0531,72700,0.0031,0.39999999999999997
2023 Sideways,sideways,5d_10%,000518.SZ,stop_loss,2023-11-27,2023-11-28,4.49,4.2655,-0.05,-0.0531,207200,0.0031,0.39999999999999997
2023 Sideways,bear,10d_15%,__MARKET_SHOCK__,shock_filter,2023-12-05,2023-12-05,0.0,0.0,0.0,0.0,0,0.0,0.35
2023 Sideways,bear,10d_15%,__MARKET_SHOCK__,shock_filter,2023-12-07,2023-12-07,0.0,0.0,0.0,0.0,0,0.0,0.35
2023 Sideways,bear,10d_15%,001239.SZ,stop_loss,2023-12-20,2023-12-26,22.7,21.564999999999998,-0.05,-0.0531,7400,0.0031,0.35
2024-2025 Recovery,bear,10d_15%,__MARKET_SHOCK__,shock_filter,2024-01-08,2024-01-08,0.0,0.0,0.0,0.0,0,0.0,0.3
2024-2025 Recovery,sideways,5d_10%,000068.SZ,stop_loss,2024-01-25,2024-01-26,5.48,5.206,-0.05,-0.0531,109400,0.0031,0.35
2024-2025 Recovery,bear,10d_15%,001379.SZ,stop_loss,2024-01-29,2024-01-30,25.21,23.9495,-0.05,-0.0531,11500,0.0031,0.3
2024-2025 Recovery,bear,10d_15%,300604.SZ,stop_loss,2024-01-30,2024-01-31,25.4,24.13,-0.05,-0.0531,5600,0.0031,0.3
2024-2025 Recovery,bear,10d_15%,001358.SZ,stop_loss,2024-01-30,2024-01-31,35.33,33.5635,-0.05,-0.0531,4000,0.0031,0.3
2024-2025 Recovery,bear,10d_15%,__MARKET_SHOCK__,shock_filter,2024-02-01,2024-02-01,0.0,0.0,0.0,0.0,0,0.0,0.3
2024-2025 Recovery,severe_bear,5d_10%,002549.SZ,stop_loss,2024-01-31,2024-02-02,6.71,6.374499999999999,-0.05,-0.0531,13900,0.0031,0.4
2024-2025 Recovery,severe_bear,5d_10%,300053.SZ,stop_loss,2024-01-31,2024-02-02,8.86,8.417,-0.05,-0.0531,10500,0.0031,0.4
2024-2025 Recovery,severe_bear,5d_10%,300077.SZ,stop_loss,2024-01-31,2024-02-02,7.86,7.467,-0.05,-0.0531,11900,0.0031,0.4
2024-2025 Recovery,severe_bear,5d_10%,__MARKET_SHOCK__,shock_filter,2024-02-02,2024-02-02,0.0,0.0,0.0,0.0,0,0.0,0.4
2024-2025 Recovery,sideways,5d_10%,__MARKET_SHOCK__,shock_filter,2024-02-05,2024-02-05,0.0,0.0,0.0,0.0,0,0.0,0.44999999999999996
2024-2025 Recovery,bull,5d_10%,000008.SZ,stop_loss,2024-03-11,2024-03-12,3.02,2.8689999999999998,-0.05,-0.0531,183300,0.0031,0.35
2024-2025 Recovery,recovery,5d_10%,000691.SZ,stop_loss,2024-04-25,2024-04-26,4.96,4.712,-0.05,-0.0531,54000,0.0031,0.5
2024-2025 Recovery,recovery,5d_10%,000560.SZ,matured,2024-05-17,2024-05-24,3.21,3.32,0.03426791277258556,0.031167912772585564,109500,0.0031,0.5
2024-2025 Recovery,recovery,5d_10%,000620.SZ,stop_loss,2024-05-23,2024-05-27,2.58,2.451,-0.05,-0.0531,81700,0.0031,0.5
2024-2025 Recovery,sideways,5d_10%,000609.SZ,stop_loss,2024-06-13,2024-06-14,1.47,1.3964999999999999,-0.05,-0.0531,358800,0.0031,0.39999999999999997
2024-2025 Recovery,bear,10d_15%,000506.SZ,stop_loss,2024-06-27,2024-07-02,1.01,0.9594999999999999,-0.05,-0.0531,176900,0.0031,0.4
2024-2025 Recovery,bear,10d_15%,002717.SZ,matured,2024-06-25,2024-07-02,0.88,1.07,0.21590909090909105,0.21280909090909106,290100,0.0031,0.4
2024-2025 Recovery,sideways,5d_10%,__MARKET_SHOCK__,shock_filter,2024-07-25,2024-07-25,0.0,0.0,0.0,0.0,0,0.0,0.39999999999999997
2024-2025 Recovery,sideways,5d_10%,__MARKET_SHOCK__,shock_filter,2024-07-26,2024-07-26,0.0,0.0,0.0,0.0,0,0.0,0.39999999999999997
2024-2025 Recovery,sideways,5d_10%,000908.SZ,matured,2024-07-22,2024-07-29,1.51,1.82,0.20529801324503305,0.20219801324503306,267000,0.0031,0.39999999999999997
2024-2025 Recovery,sideways,5d_10%,__MARKET_SHOCK__,shock_filter,2024-07-29,2024-07-29,0.0,0.0,0.0,0.0,0,0.0,0.39999999999999997
2024-2025 Recovery,sideways,5d_10%,000908.SZ,matured,2024-07-30,2024-08-06,2.01,2.45,0.21890547263681603,0.21580547263681604,291700,0.0031,0.39999999999999997
2024-2025 Recovery,sideways,5d_10%,000062.SZ,matured,2024-08-23,2024-08-30,18.67,25.8,0.38189608998393143,0.37879608998393144,35400,0.0031,0.39999999999999997
